DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.040000200271606445,0.03,1.4199998378753662,1.44,0.000128459,0.000128,0.000802583,0.000801,4.824,4.81501,0.0184703,0.018431
0.039999961853027344,0.03,1.440000057220459,1.45,0.000125333,0.000125,0.000812958,0.000812,4.82299,4.81438,0.0175228,0.017517
0.039999961853027344,0.03,1.4200000762939453,1.45,0.000119083,0.000117,0.000812458,0.000812,4.81949,4.8115,0.0179268,0.017869
0.039999961853027344,0.03,1.4200000762939453,1.44,0.000116542,0.000115,0.000800333,0.000799,4.82375,4.81521,0.019276,0.018395
0.039999961853027344,0.03,1.4200000762939453,1.45,0.000125125,0.000123,0.000802333,0.000801,4.8175,4.80868,0.0182162,0.018194
0.039999961853027344,0.03,1.429999828338623,1.47,0.000126375,0.000125,0.000800834,0.000799,4.83756,4.82807,0.0178622,0.017855
0.040000200271606445,0.03,1.429999828338623,1.45,0.000113375,0.000112,0.000716292,0.000716,4.82544,4.81643,0.0183621,0.017732
0.039999961853027344,0.03,1.4199998378753662,1.44,0.000114875,0.000115,0.00080025,0.0008,4.82596,4.81715,0.0181683,0.018055
0.039999961853027344,0.03,1.4200000762939453,1.46,0.000128041,0.000127,0.000809167,0.000808,4.82679,4.81141,0.0175052,0.017452
0.039999961853027344,0.03,1.4200000762939453,1.45,0.000116958,0.000116,0.00081025,0.00081,4.82701,4.81709,0.018033,0.018007
Average,0.04000000953674317,0.030000000000000006,1.4239999771118164,1.4499999999999997,0.00012141659999999998,0.00012030000000000001,0.0007967458,0.0007957999999999999,4.825049000000001,4.815493,0.01813429,0.0179507
