LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,GroundRealTime,GroundCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.0,0.0,0.009999990463256836,0.009999999999999998,0.3299999237060547,0.32999999999999996,0.05000019073486328,0.050000000000000044,0.7299997806549072,0.7199999999999999
0.0,0.0,0.009999990463256836,0.009999999999999998,0.31999993324279785,0.32999999999999996,0.05000019073486328,0.040000000000000036,0.7099997997283936,0.7199999999999999
0.0,0.0,0.009999990463256836,0.009999999999999998,0.37000012397766113,0.37,0.059999942779541016,0.03999999999999998,0.7400000095367432,0.75
0.0,0.0,0.010000228881835938,0.009999999999999998,0.3299999237060547,0.32999999999999996,0.04999995231628418,0.050000000000000044,0.7000000476837158,0.6999999999999998
0.0,0.0,0.0,0.009999999999999998,0.3300001621246338,0.32000000000000006,0.039999961853027344,0.04999999999999999,0.7100000381469727,0.7
0.0,0.0,0.0,0.009999999999999998,0.3300001621246338,0.32000000000000006,0.039999961853027344,0.04999999999999999,0.7200000286102295,0.7
0.0,0.0,0.009999990463256836,0.009999999999999998,0.3100001811981201,0.31000000000000005,0.04999995231628418,0.04999999999999999,0.6600000858306885,0.6500000000000001
0.0,0.0,0.009999990463256836,0.009999999999999998,0.3299999237060547,0.32999999999999996,0.05000019073486328,0.050000000000000044,0.7099997997283936,0.6999999999999998
0.0,0.0,0.0,0.009999999999999998,0.3299999237060547,0.32000000000000006,0.039999961853027344,0.04999999999999999,0.7500002384185791,0.72
0.0,0.0,0.009999990463256836,0.009999999999999998,0.37000012397766113,0.35,0.039999961853027344,0.03999999999999998,0.690000057220459,0.6800000000000002
Average,0.0,0.0,0.0070000171661376955,0.009999999999999997,0.33500003814697266,0.331,0.04700002670288086,0.04700000000000001,0.7119999885559082,0.704
