LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,GroundRealTime,GroundCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.0,0.0,0.009999990463256836,0.009999999999999998,0.5999999046325684,0.6,0.07999992370605469,0.07999999999999996,1.260000228881836,1.2600000000000002
0.0,0.0,0.009999990463256836,0.009999999999999998,0.6100001335144043,0.61,0.07999992370605469,0.07999999999999996,1.250000238418579,1.2399999999999998
0.0,0.0,0.009999990463256836,0.009999999999999998,0.6000001430511475,0.6,0.07999992370605469,0.07999999999999996,1.2400000095367432,1.2400000000000002
0.0,0.0,0.009999990463256836,0.009999999999999998,0.5999999046325684,0.6,0.08000016212463379,0.07999999999999996,1.2799997329711914,1.27
0.0,0.0,0.009999990463256836,0.009999999999999998,0.5899999141693115,0.59,0.07999992370605469,0.08000000000000007,1.2300002574920654,1.23
0.0,0.0,0.009999990463256836,0.009999999999999998,0.5900001525878906,0.6,0.07999992370605469,0.07999999999999996,1.2599999904632568,1.25
0.0,0.0,0.009999990463256836,0.009999999999999998,0.6100001335144043,0.61,0.06999993324279785,0.06999999999999995,1.2999999523162842,1.2799999999999998
0.0,0.0,0.009999990463256836,0.009999999999999998,0.5999999046325684,0.6,0.08000016212463379,0.07000000000000006,1.2599997520446777,1.2799999999999996
0.0,0.0,0.009999990463256836,0.009999999999999998,0.5999999046325684,0.6,0.08000016212463379,0.07000000000000006,1.2699997425079346,1.2799999999999998
0.0,0.0,0.009999990463256836,0.009999999999999998,0.6099998950958252,0.61,0.07999992370605469,0.07999999999999996,1.3100001811981201,1.2800000000000002
Average,0.0,0.0,0.009999990463256836,0.009999999999999997,0.6009999990463257,0.602,0.07899999618530273,0.07699999999999999,1.266000008583069,1.261
