LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,GroundRealTime,GroundCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.0,0.0,0.009999990463256836,0.0,0.23000001907348633,0.23,0.0,0.010000000000000009,0.08999991416931152,0.07
0.0,0.0,0.0,0.0,0.22999978065490723,0.23,0.0,0.0,0.09000015258789062,0.08000000000000002
0.0,0.0,0.0,0.0,0.2200000286102295,0.22,0.009999990463256836,0.010000000000000009,0.06999993324279785,0.07
0.0,0.0,0.0,0.0,0.23000001907348633,0.22,0.0,0.010000000000000009,0.08000016212463379,0.07
0.0,0.0,0.0,0.0,0.21000003814697266,0.22,0.009999990463256836,0.0,0.07999992370605469,0.08000000000000002
0.0,0.0,0.009999990463256836,0.0,0.2200000286102295,0.23,0.0,0.01000000000000001,0.09000015258789062,0.06
0.0,0.0,0.0,0.0,0.2200000286102295,0.22,0.009999990463256836,0.010000000000000009,0.06999993324279785,0.07
0.0,0.0,0.009999990463256836,0.0,0.2200000286102295,0.23,0.0,0.0,0.09000015258789062,0.08000000000000002
0.0,0.0,0.0,0.0,0.2200000286102295,0.22,0.0,0.0,0.08999991416931152,0.08000000000000002
0.0,0.0,0.0,0.0,0.2200000286102295,0.22,0.0,0.0,0.07999992370605469,0.08000000000000002
Average,0.0,0.0,0.0029999971389770507,0.0,0.22200000286102295,0.22400000000000003,0.0029999971389770507,0.0050000000000000044,0.08300001621246338,0.07400000000000002
