LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.00128006935119629,0.000659999999999999,0.000902891159057617,0.000311000000000001,0.000489950180053711,0.000456000000000002,0.002959012985229489,0.002670999999999998
0.00103878974914551,0.000595999999999999,0.000498056411743164,0.000291000000000001,0.000498056411743164,0.000454999999999999,0.003015995025634766,0.0027420000000000014
0.00107097625732422,0.000612,0.000461101531982422,0.000285000000000001,0.000509977340698242,0.000475999999999999,0.003005027770996098,0.002713000000000001
0.00104188919067383,0.000611,0.000505924224853516,0.000289000000000001,0.000504016876220703,0.000473999999999999,0.003026008605957027,0.002746000000000001
0.00103092193603516,0.000589000000000001,0.000488042831420898,0.000283,0.000478982925415039,0.000445000000000001,0.003005027770996091,0.002759999999999999
0.0010838508605957,0.000613000000000001,0.000525951385498047,0.000305999999999999,0.000503063201904297,0.000469000000000001,0.002946853637695313,0.002673999999999999
0.00107789039611816,0.000598999999999999,0.000484943389892578,0.000282000000000001,0.000483036041259766,0.000446,0.002950906753540034,0.0026690000000000004
0.00114989280700684,0.000654,0.000470161437988281,0.000294999999999998,0.000508785247802734,0.000477999999999999,0.003078222274780276,0.0027220000000000013
0.00101304054260254,0.00059,0.000491857528686523,0.000281,0.000468969345092773,0.000442999999999999,0.002950191497802737,0.0026790000000000013
0.00103998184204102,0.000598,0.000499963760375977,0.000284999999999999,0.0004730224609375,0.000444999999999999,0.00300788879394531,0.0027440000000000008
Average,0.001082730293273927,0.0006121999999999999,0.0005328893661499022,0.0002908000000000001,0.0004917860031127929,0.0004586999999999998,0.002994513511657714,0.0027120000000000004
