LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.00170087814331055,0.000808999999999997,0.000449895858764648,0.000234000000000002,0.000478029251098633,0.000466999999999999,0.001004934310913087,0.000765000000000001
0.00110197067260742,0.00063,0.000444173812866211,0.000226000000000001,0.000483989715576172,0.000468,0.0008909702301025381,0.000689
0.00102615356445312,0.000593999999999999,0.000418901443481445,0.000208000000000002,0.000451087951660156,0.000438999999999998,0.001293897628784184,0.0007850000000000021
0.00106191635131836,0.0006,0.000453948974609375,0.000242000000000001,0.000482082366943359,0.00046,0.000938892364501951,0.0007120000000000001
0.00109386444091797,0.000641000000000001,0.000414133071899414,0.000210999999999999,0.000452041625976562,0.000435,0.000994920730590818,0.000747
0.00107693672180176,0.000616999999999999,0.000375032424926758,0.000212,0.000480890274047852,0.000467999999999998,0.000935316085815428,0.0006920000000000021
0.0010368824005127,0.000608000000000001,0.000403165817260742,0.000206,0.000454902648925781,0.000446,0.000962018966674809,0.000729
0.00101804733276367,0.000585,0.000411033630371094,0.000203,0.000453948974609375,0.000443000000000001,0.000946044921875005,0.000714999999999999
0.00120997428894043,0.000685999999999999,0.000487089157104492,0.000247000000000001,0.000503063201904297,0.000475,0.0009911060333251931,0.000748
0.00106000900268555,0.000605,0.000422000885009766,0.00022,0.000483989715576172,0.000475000000000001,0.000962018966674808,0.000759999999999999
Average,0.0011386632919311531,0.0006374999999999995,0.00042793750762939455,0.0002209000000000006,0.00047240257263183585,0.0004575999999999997,0.0009920120239257822,0.0007342000000000003
