LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.00110507011413574,0.000629000000000001,0.000385046005249023,0.000225,7.48634338378906e-05,6.69999999999994e-05,0.0008680820465087894,0.0006420000000000015
0.00108003616333008,0.000614,0.000459909439086914,0.000241999999999999,7.10487365722656e-05,6.70000000000011e-05,0.0010130405426025343,0.000660999999999998
0.00103902816772461,0.0006,0.000444173812866211,0.000239999999999999,7.29560852050781e-05,6.70000000000011e-05,0.0008640289306640628,0.0006419999999999989
0.0010371208190918,0.000598,0.00043487548828125,0.000241,7.20024108886719e-05,6.69999999999994e-05,0.0008418560028076171,0.0006430000000000016
0.0010828971862793,0.000612,0.000442981719970703,0.000240000000000001,7.20024108886719e-05,6.60000000000001e-05,0.0008561611175537112,0.0006409999999999989
0.00103116035461426,0.000599000000000001,0.000443935394287109,0.000242000000000001,7.10487365722656e-05,6.60000000000001e-05,0.0008900165557861324,0.000649
0.00101685523986816,0.000589000000000001,0.000438213348388672,0.000234999999999999,6.98566436767578e-05,6.50000000000008e-05,0.0009522438049316421,0.0006929999999999992
0.00103592872619629,0.000606000000000001,0.000442028045654297,0.000239,7.00950622558594e-05,6.60000000000001e-05,0.0008599758148193356,0.0006600000000000009
0.00101900100708008,0.000595999999999999,0.000451803207397461,0.00025,7.91549682617188e-05,7.40000000000011e-05,0.0008568763732910152,0.0006329999999999979
0.00105190277099609,0.000610000000000001,0.000406980514526367,0.000243999999999999,7.60555267333984e-05,7.09999999999999e-05,0.0008578300476074215,0.0006390000000000011
Average,0.001049900054931641,0.0006053000000000005,0.00043499469757080067,0.00023979999999999978,7.290840148925782e-05,6.76000000000003e-05,0.0008860111236572264,0.0006502999999999998
