DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.040000200271606445,0.03,1.4199998378753662,1.45,0.000110708,0.000111,0.0100598,0.010057,21.7799,21.6976,0.0463953,0.046246
0.08000016212463379,0.04,1.6399998664855957,1.57,0.00010075,0.0001,0.00797933,0.007634,21.6464,21.5902,0.0461326,0.04454
0.07999992370605469,0.04,1.5899999141693115,1.5199999999999998,0.000112,0.000112,0.00863825,0.008265,21.7689,21.7221,0.0465073,0.045895
0.08000016212463379,0.04,1.7699999809265137,1.6199999999999999,0.0,0.0,0.00745946,0.007248,21.8093,21.7337,0.0452104,0.044325
0.08999991416931152,0.04,1.8400001525878906,1.68,0.000100583,0.0,0.00843508,0.008118,21.7204,21.6284,0.0472532,0.044926
0.09000015258789062,0.04,1.7799999713897705,1.67,0.0,0.0,0.00835987,0.008029,21.8515,21.7377,0.0449068,0.044851
0.09000015258789062,0.06,1.8199999332427979,1.71,0.0001025,0.000101,0.00900783,0.00871,21.8081,21.704,0.0445053,0.044435
0.09999990463256836,0.05,1.5900001525878906,1.55,0.000111292,0.000111,0.00853396,0.008201,21.8941,21.7982,0.0444893,0.044376
0.06999993324279785,0.04,1.7599999904632568,1.68,0.000111583,0.00011,0.008975,0.008655,21.8465,21.7465,0.0449203,0.044826
0.06999993324279785,0.04,1.6600000858306885,1.5999999999999999,0.0,0.0,0.00755579,0.007015,21.7214,21.6305,0.0455349,0.04532
Average,0.07900004386901856,0.041999999999999996,1.6869999885559082,1.605,7.494159999999999e-05,6.45e-05,0.008500437,0.008193200000000001,21.78465,21.698890000000002,0.04558554,0.04497399999999999
