DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.4500000476837158,1.47,0.000125292,0.000124,0.00275008,0.002744,0.0458808,0.045798,0.00299333,0.002971
0.040000200271606445,0.03,1.559999942779541,1.57,0.000117666,0.000117,0.00274621,0.002745,0.045078,0.045006,0.00284217,0.00284
0.039999961853027344,0.03,1.5199999809265137,1.53,0.000125791,0.000125,0.00272712,0.002725,0.0462148,0.045998,0.00289454,0.00288
0.039999961853027344,0.03,1.5099999904632568,1.5,0.000125875,0.000124,0.00273712,0.002736,0.0445883,0.044489,0.00284975,0.002838
0.039999961853027344,0.03,1.4800000190734863,1.48,0.000123208,0.000121,0.00274729,0.002746,0.0461673,0.045932,0.00290588,0.002902
0.040000200271606445,0.03,1.5,1.5,0.000125458,0.000125,0.00273979,0.002739,0.0456925,0.045545,0.00355721,0.002899
0.040000200271606445,0.03,1.4900000095367432,1.51,0.0001255,0.000125,0.00275063,0.00275,0.0446672,0.044497,0.00286692,0.002853
0.040000200271606445,0.03,1.5,1.51,0.0,0.0,0.00171054,0.001702,0.0384994,0.038429,0.00327058,0.003221
0.039999961853027344,0.03,1.4500000476837158,1.47,0.000124875,0.000124,0.00274967,0.002749,0.0467743,0.046646,0.00285963,0.002859
0.039999961853027344,0.03,1.440000057220459,1.45,0.000125375,0.000124,0.00276642,0.002759,0.0466544,0.046518,0.00289979,0.0029
Average,0.04000005722045898,0.030000000000000006,1.4900000095367432,1.499,0.00011190399999999999,0.0001109,0.002642487,0.0026395,0.0450217,0.044885800000000003,0.0029939799999999994,0.0029163
