DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.4500000476837158,1.47,0.0,0.0,0.00632404,0.006024,0.682399,0.681293,0.129779,0.129015
0.039999961853027344,0.03,1.4800000190734863,1.49,0.0,0.0,0.00702708,0.007027,0.679192,0.679029,0.126955,0.125676
0.040000200271606445,0.03,1.4599997997283936,1.46,0.0,0.0,0.00543946,0.005439,0.676444,0.675944,0.128288,0.125191
0.039999961853027344,0.03,1.440000057220459,1.46,0.0,0.0,0.00663175,0.00663,0.683358,0.68233,0.127829,0.126464
0.039999961853027344,0.03,1.4500000476837158,1.47,0.0,0.0,0.00447438,0.004474,0.674767,0.673383,0.125799,0.125632
0.039999961853027344,0.03,1.4300000667572021,1.45,0.0,0.0,0.00713833,0.00713,0.688623,0.687207,0.130816,0.12994
0.039999961853027344,0.03,1.5,1.51,0.0,0.0,0.00416479,0.004164,0.685774,0.68336,0.128718,0.126595
0.039999961853027344,0.03,1.4700000286102295,1.49,0.0,0.0,0.00693908,0.006938,0.69516,0.692789,0.127882,0.125714
0.039999961853027344,0.03,1.4900000095367432,1.52,0.0,0.0,0.00650783,0.006506,0.691466,0.689891,0.127284,0.127086
0.039999961853027344,0.03,1.4500000476837158,1.47,0.0,0.0,0.00701979,0.007019,0.68893,0.687405,0.128138,0.12795
Average,0.039999985694885255,0.030000000000000006,1.4620000123977661,1.4789999999999999,0.0,0.0,0.006166652999999999,0.006135099999999999,0.6846113,0.6832631000000001,0.1281488,0.1269263
