DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.040000200271606445,0.03,1.429999828338623,1.45,0.000117458,0.000109,0.004255,0.004254,0.238334,0.237956,0.0571498,0.057071
0.039999961853027344,0.03,1.440000057220459,1.47,0.0,0.0,0.00292358,0.002915,0.231079,0.230725,0.0586797,0.05843
0.04999995231628418,0.03,1.4500000476837158,1.48,0.000125,0.000124,0.00478887,0.004788,0.239303,0.23894,0.056531,0.0564
0.040000200271606445,0.03,1.4399998188018799,1.46,0.000125709,0.000125,0.00480779,0.004806,0.238914,0.238588,0.0558608,0.055614
0.039999961853027344,0.03,1.4700000286102295,1.48,0.000126625,0.000125,0.00468767,0.004687,0.238712,0.238382,0.0565078,0.05639
0.039999961853027344,0.03,1.4300000667572021,1.47,0.000116916,0.000116,0.0045095,0.004508,0.238882,0.238375,0.056187,0.056088
0.039999961853027344,0.03,1.4300000667572021,1.45,0.000124875,0.000125,0.00482471,0.004824,0.240156,0.239732,0.0560212,0.055929
0.040000200271606445,0.03,1.4599997997283936,1.49,0.000115875,0.000115,0.00482921,0.004828,0.240219,0.23979,0.0555835,0.055519
0.039999961853027344,0.03,1.4500000476837158,1.46,0.000125209,0.000125,0.00479221,0.004791,0.240664,0.240316,0.0581144,0.056355
0.039999961853027344,0.03,1.4700000286102295,1.49,0.000111,0.00011,0.004533,0.004531,0.239753,0.239247,0.0575888,0.056349
Average,0.04100003242492676,0.030000000000000006,1.446999979019165,1.4700000000000002,0.00010886669999999999,0.00010740000000000001,0.0044951539999999995,0.004493200000000001,0.23860159999999997,0.23820510000000006,0.056822399999999995,0.0564145
