environment,cpu_time,size,position,factor
mariadb,3.940000000001165e-05,10000,1,
postgres,8.00000000000023e-05,20000,2,203.04568527913364
postgres,8.279999999999399e-05,40000,3,103.49999999998951
postgres,9.620000000000184e-05,30000,4,116.1835748792377
postgres,9.940000000000505e-05,10000,5,103.32640332640659
mariadb,0.00010019999999999474,20000,6,100.80482897383266
postgres,0.00010140000000000705,50000,7,101.19760479043151
mariadb,0.00013940000000001174,50000,8,137.47534516765487
mariadb,0.00015060000000000073,60000,9,108.03443328550075
postgres,0.00015840000000000298,60000,10,105.17928286852735
postgres,0.00018460000000000142,100000,11,116.54040404040273
mariadb,0.00019319999999999337,30000,12,104.65872156012561
postgres,0.00019460000000001143,90000,13,100.72463768116879
mariadb,0.00020339999999999803,70000,14,104.5220966084204
mariadb,0.00020780000000000242,40000,15,102.16322517207689
cockroachdb,0.00020820000000000284,20000,16,100.1924927815209
postgres,0.00021239999999999036,80000,17,102.0172910662764
cockroachdb,0.00022519999999999208,10000,18,106.02636534840033
mariadb,0.0002357999999999971,80000,19,104.70692717584609
postgres,0.0002769999999999828,70000,20,117.47243426632154
mariadb,0.00036240000000001824,100000,21,130.830324909762
mariadb,0.00040720000000000757,90000,22,112.36203090507368
cockroachdb,0.00040960000000002107,30000,23,100.58939096267521
cockroachdb,0.0005025999999999975,40000,24,122.70507812499307
cockroachdb,0.0006583999999999812,60000,25,130.99880620771677
cockroachdb,0.0006769999999999942,100000,26,102.82503037667277
cockroachdb,0.0007099999999999995,50000,27,104.87444608567289
cockroachdb,0.0009518000000000249,70000,28,134.0563380281726
cockroachdb,0.0010102000000000056,90000,29,106.13574280310772
cockroachdb,0.0014137999999999985,80000,30,139.95248465650275
clingo,0.03600000000000001,10000,31,2546.3290422973582
xsb,0.08357479999999999,10000,32,232.15222222222215
duckdb,0.08379100000000002,10000,33,100.25869041864297
clingo,0.10200000000000009,20000,34,121.7314508718121
clingo,0.18199999999999994,30000,35,178.4313725490194
xsb,0.22042820000000002,20000,36,121.11439560439565
duckdb,0.2292574,20000,37,104.0054766132464
clingo,0.2759999999999999,40000,38,120.38869846731224
duckdb,0.3453106,30000,39,125.11253623188409
xsb,0.3758816,30000,40,108.85318898406244
clingo,0.38,50000,41,101.09566416658863
souffle,0.4451904,10000,42,117.15536842105263
clingo,0.47600000000000026,60000,43,106.9205445580139
xsb,0.5540347999999999,40000,44,116.39386554621842
duckdb,0.5905092000000001,40000,45,106.58341317188021
clingo,0.6219999999999998,70000,46,105.33282123292909
duckdb,0.7315023999999999,50000,47,117.6048874598071
clingo,0.748,80000,48,102.25530360529235
xsb,0.7550118,50000,49,100.93740641711231
clingo,0.8839999999999997,90000,50,117.08426278900536
duckdb,0.9312976000000001,70000,51,105.35040723981905
xsb,0.9748091999999999,60000,52,104.67214776458135
clingo,1.02,100000,53,104.63586104850057
duckdb,1.0286316,60000,54,100.84623529411765
souffle,1.131834,20000,55,110.03297973735204
xsb,1.2728106000000001,70000,56,112.45558977729951
xsb,1.4836688,80000,57,116.5663453777019
duckdb,1.583175,90000,58,106.70676636187268
duckdb,1.6260224,80000,59,102.7064222211695
xsb,1.7032426,90000,60,104.74902436768399
souffle,1.970448,30000,61,115.68804115162455
xsb,1.9744964,100000,62,100.20545581512428
duckdb,2.0211258000000005,100000,63,102.36158445262298
souffle,2.899878,40000,64,143.47835251026925
souffle,3.921976,50000,65,135.24624139360344
souffle,5.012474,60000,66,127.80481063627111
souffle,6.154302,70000,67,122.7797291317621
souffle,7.404278,80000,68,120.31060549189819
souffle,8.667658,90000,69,117.0628385373969
souffle,10.013678,100000,70,115.52922369572036
