LoadRulesRealTime,LoadRulesCPUTime,LoadRulesMaxRAM_MB,LoadFactsRealTime,LoadFactsCPUTime,LoadFactsMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WriteRealTime,WriteCPUTime,WriteMaxRAM_MB
0.00221109390258789,0.000638,0.0,0.000643014907836914,0.000219,0.0,7.39097595214844e-05,6.80000000000021e-05,1.96875,0.0007312297821044926,0.0005139999999999969,9.8125
0.00104498863220215,0.000598000000000001,0.0,0.000355005264282227,0.000187,0.0,7.39097595214844e-05,6.69999999999976e-05,13.875,0.0007121562957763676,0.0005040000000000024,0.0
0.00100994110107422,0.000588,0.0,0.000344991683959961,0.000181000000000001,0.0,7.10487365722656e-05,6.60000000000001e-05,11.8125,0.0007250308990478513,0.0005299999999999989,0.25
0.00109601020812988,0.000630000000000002,0.0,0.000357866287231445,0.000191,0.0,7.60555267333984e-05,6.89999999999996e-05,13.953125,0.0006849765777587896,0.0004980000000000004,0.0
0.00102400779724121,0.000598999999999999,0.0,0.00035405158996582,0.000188000000000001,0.0,7.48634338378906e-05,6.70000000000011e-05,11.671875,0.0007121562957763674,0.0005089999999999989,0.625
Average,0.0012772083282470699,0.0006106000000000004,0.0,0.00041098594665527337,0.0001932000000000004,0.0,7.395744323730468e-05,6.74000000000001e-05,10.65625,0.0007131099700927738,0.0005109999999999995,2.1375
0.00102686882019043,0.000599000000000002,0.0,0.000689983367919922,0.000212999999999998,0.0,7.31945037841797e-05,6.60000000000001e-05,11.65625,0.0007228851318359373,0.0005070000000000009,0.53125
0.00102901458740234,0.000598000000000001,0.0,0.000357866287231445,0.000188000000000001,0.0,8.29696655273438e-05,7.59999999999997e-05,12.40625,0.0007069110870361332,0.0005059999999999993,0.0
0.00111699104309082,0.000631,0.0,0.000373125076293945,0.000196999999999999,0.0,8.08238983154297e-05,7.00000000000006e-05,13.859375,0.0008001327514648433,0.0005529999999999984,0.0
0.00104498863220215,0.000604,0.0,0.000347137451171875,0.000182999999999999,0.0,7.29560852050781e-05,6.60000000000001e-05,13.390625,0.0007238388061523439,0.0005239999999999999,0.0
0.00101089477539062,0.000592000000000001,0.0,0.000348091125488281,0.000181999999999998,0.0,7.20024108886719e-05,6.60000000000001e-05,11.9375,0.0007009506225585941,0.0005099999999999999,1.375
Average,0.001161479949951171,0.0006077000000000007,0.0,0.00041711330413818343,0.0001928999999999997,0.0,7.517337799072266e-05,6.810000000000011e-05,11.653125,0.000722026824951172,0.0005154999999999997,1.259375
