DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.4199998378753662,1.45,0.0,0.0,0.00642746,0.006426,0.0635009,0.063483,0.00213633,0.001515
0.039999961853027344,0.03,1.4200000762939453,1.45,0.000126041,0.000125,0.0108314,0.01083,0.0725055,0.072471,0.00151079,0.00151
0.039999961853027344,0.03,1.4300000667572021,1.44,0.000125209,0.000125,0.0107629,0.01076,0.0722467,0.072235,0.00146213,0.001462
0.039999961853027344,0.03,1.4100000858306885,1.45,0.0,0.0,0.00711412,0.007113,0.0666855,0.06653,0.0015305,0.00153
0.039999961853027344,0.03,1.4199998378753662,1.45,0.000125041,0.000124,0.0108281,0.010826,0.072214,0.072204,0.00150958,0.001509
0.039999961853027344,0.03,1.4100000858306885,1.43,0.000124709,0.000124,0.00837904,0.008377,0.0729227,0.072914,0.00148025,0.00148
0.039999961853027344,0.03,1.4200000762939453,1.44,0.0,0.0,0.0067795,0.006779,0.0636515,0.063641,0.00145442,0.001454
0.039999961853027344,0.03,1.4200000762939453,1.45,0.0,0.0,0.0103322,0.010328,0.0719682,0.07196,0.00237508,0.00155
0.040000200271606445,0.03,1.4199998378753662,1.45,0.000125875,0.000125,0.0103686,0.010365,0.0724468,0.072438,0.00148746,0.001486
0.039999961853027344,0.03,1.4600000381469727,1.47,0.0,0.0,0.00644946,0.006448,0.0635576,0.063544,0.00228179,0.001481
Average,0.039999985694885255,0.030000000000000006,1.4230000019073485,1.448,6.26875e-05,6.23e-05,0.008827278000000001,0.0088252,0.06916994000000001,0.06914200000000001,0.001722833,0.0014976999999999998
