LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,GroundRealTime,GroundCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.009999990463256836,0.0,0.009999990463256836,0.009999999999999998
0.0,0.0,0.009999990463256836,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998
0.0,0.0,0.009999990463256836,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998
Average,0.0,0.0,0.0019999980926513673,0.0,0.0,0.0,0.0009999990463256836,0.0,0.0039999961853027345,0.009999999999999997
