DatalogToCPPRealTime,DatalogToCPPCPUTime,DatalogToCPPMaxRAM_MB,CompileRealTime,CompileCPUTime,CompileMaxRAM_MB,InstanceLoadingRealTime,InstanceLoadingCPUTime,InstanceLoadingMaxRAM_MB,LoadingFactRealTime,LoadingFactCPUTime,LoadingFactMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WritingResultRealTime,WritingResultCPUTime,WritingResultMaxRAM_MB
0.00830895797116682,0.00014399999997749546,0.125,1.8137170410482213,0.5325149999999894,253.984375,0.0,0.0,0.0,0.000267042,0.000266,0.0,0.0,0.0,0.125,0.00024525,0.000245,0.0
0.019275124999694526,0.006704000000013366,4.203125,1.7099728750181384,0.5252400000000534,253.90625,0.0,0.0,0.0,0.000270125,0.000269,0.0,0.0,0.0,0.125,0.000217708,0.000218,0.0
0.009523166983854026,0.004803000000038082,0.125,1.5979906249558553,0.4873610000000781,254.234375,0.0,0.0,0.0,0.000228792,0.000229,0.0,0.0,0.0,0.734375,0.000172167,0.000171,0.0
0.008301833993755281,0.00015499999994972313,0.125,1.5763972499989904,0.46766599999989467,253.96875,0.0,0.0,0.0,0.000301291,0.0003,0.0,0.0,0.0,0.28125,0.000253667,0.000244,0.0
0.008720292011275887,0.00019100000008620555,0.125,1.517464500037022,0.44233200000007855,254.015625,0.0,0.0,0.0,0.000258583,0.000258,0.0,0.0,0.0,0.6875,0.000187125,0.000187,0.0
Average,0.010825875191949308,0.0023994000000129743,0.940625,1.6431084582116455,0.49102280000001886,254.021875,0.0,0.0,0.0,0.0002651666,0.00026440000000000003,0.0,0.0,0.0,0.390625,0.0002151834,0.000213,0.0
0.011469917022623122,0.0004440000000016653,0.140625,1.9741107920417562,0.1854099999999903,124.34375,0.0,0.0,0.0,0.00027425,0.000273,0.0,0.0,0.0,0.328125,0.00061225,0.000392,0.0
0.012193750008009374,0.0001770000000078653,0.125,2.153409124992322,0.7120740000000012,253.578125,0.0,0.0,0.0,0.0002515,0.000251,0.0,0.0,0.0,0.125,0.000214083,0.000214,0.0
0.04588912503095344,0.011812999999989415,2.84375,1.976784750004299,0.6358529999999973,254.140625,0.0,0.0,0.0,0.000283208,0.000281,0.0,0.0,0.0,0.125,0.00021275,0.000212,0.0
0.012723374995402992,0.00048599999999510146,0.125,2.1072459159768187,0.6725710000000049,254.421875,0.0,0.0,0.0,0.000287125,0.000284,0.0,0.0,0.0,0.640625,0.000210083,0.000209,0.0
0.02340204198844731,0.006349999999997635,0.125,1.98349400004372,0.640197999999998,254.03125,0.0,0.0,0.0,0.000251292,0.00025,0.0,0.0,0.0,0.3125,0.000270625,0.00027,0.0
Average,0.015980758500518277,0.0031267000000056557,0.80625,1.8410586874117143,0.5301220000000086,241.0625,0.0,0.0,0.0,0.00026732080000000004,0.0002661,0.0,0.0,0.0,0.3484375,0.00025957079999999993,0.0002362,0.0
