LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.00102591514587402,0.000596999999999999,0.000722885131835938,0.000292000000000001,0.00230598449707031,0.002143,0.02216386795043949,0.02074
0.00114297866821289,0.000676,0.000519990921020508,0.000299000000000002,0.00249600410461426,0.002314,0.02120900154113774,0.020627
0.00102090835571289,0.000588,0.000474929809570312,0.000260999999999999,0.00226998329162598,0.002112,0.02190613746643062,0.020819
0.00102591514587402,0.000594000000000001,0.000398874282836914,0.000242999999999998,0.0022890567779541,0.002153,0.0214650630950928,0.020828000000000003
0.0010221004486084,0.000607,0.000403881072998047,0.000245,0.00229310989379883,0.002157,0.02118992805480957,0.020647000000000002
0.00101280212402344,0.000595,0.000464200973510742,0.00026,0.00226688385009766,0.002107,0.02161216735839844,0.020999
0.00102782249450684,0.000594000000000001,0.000460147857666016,0.000262,0.00229501724243164,0.002142,0.02134990692138676,0.020816
0.00104308128356934,0.000619,0.000401973724365234,0.000245,0.00231194496154785,0.002157,0.021741151809692348,0.020936
0.00102686882019043,0.000595999999999999,0.000463962554931641,0.000257,0.00229716300964355,0.002135,0.02125191688537595,0.020721999999999997
0.0010077953338623,0.000588,0.000459194183349609,0.000259000000000001,0.00228786468505859,0.002145,0.02247905731201171,0.021901
Average,0.0010356187820434568,0.0006054,0.00047700405120849616,0.00026230000000000014,0.002311301231384277,0.0021565,0.021636819839477545,0.0209035
