1	11
1	21
1	31
1	41
1	51
1	61
1	71
1	81
1	91
2	12
2	22
2	32
2	42
2	52
2	62
2	72
2	82
2	92
3	13
3	23
3	33
3	43
3	53
3	63
3	73
3	83
3	93
4	14
4	24
4	34
4	44
4	54
4	64
4	74
4	84
4	94
5	15
5	25
5	35
5	45
5	55
5	65
5	75
5	85
5	95
6	16
6	26
6	36
6	46
6	56
6	66
6	76
6	86
6	96
7	17
7	27
7	37
7	47
7	57
7	67
7	77
7	87
7	97
8	18
8	28
8	38
8	48
8	58
8	68
8	78
8	88
8	98
9	19
9	29
9	39
9	49
9	59
9	69
9	79
9	89
9	99
10	20
10	30
10	40
10	50
10	60
10	70
10	80
10	90
10	100
11	21
11	31
11	41
11	51
11	61
11	71
11	81
11	91
12	22
12	32
12	42
12	52
12	62
12	72
12	82
12	92
13	23
13	33
13	43
13	53
13	63
13	73
13	83
13	93
14	24
14	34
14	44
14	54
14	64
14	74
14	84
14	94
15	25
15	35
15	45
15	55
15	65
15	75
15	85
15	95
16	26
16	36
16	46
16	56
16	66
16	76
16	86
16	96
17	27
17	37
17	47
17	57
17	67
17	77
17	87
17	97
18	28
18	38
18	48
18	58
18	68
18	78
18	88
18	98
19	29
19	39
19	49
19	59
19	69
19	79
19	89
19	99
20	30
20	40
20	50
20	60
20	70
20	80
20	90
20	100
21	31
21	41
21	51
21	61
21	71
21	81
21	91
22	32
22	42
22	52
22	62
22	72
22	82
22	92
23	33
23	43
23	53
23	63
23	73
23	83
23	93
24	34
24	44
24	54
24	64
24	74
24	84
24	94
25	35
25	45
25	55
25	65
25	75
25	85
25	95
26	36
26	46
26	56
26	66
26	76
26	86
26	96
27	37
27	47
27	57
27	67
27	77
27	87
27	97
28	38
28	48
28	58
28	68
28	78
28	88
28	98
29	39
29	49
29	59
29	69
29	79
29	89
29	99
30	40
30	50
30	60
30	70
30	80
30	90
30	100
31	41
31	51
31	61
31	71
31	81
31	91
32	42
32	52
32	62
32	72
32	82
32	92
33	43
33	53
33	63
33	73
33	83
33	93
34	44
34	54
34	64
34	74
34	84
34	94
35	45
35	55
35	65
35	75
35	85
35	95
36	46
36	56
36	66
36	76
36	86
36	96
37	47
37	57
37	67
37	77
37	87
37	97
38	48
38	58
38	68
38	78
38	88
38	98
39	49
39	59
39	69
39	79
39	89
39	99
40	50
40	60
40	70
40	80
40	90
40	100
41	51
41	61
41	71
41	81
41	91
42	52
42	62
42	72
42	82
42	92
43	53
43	63
43	73
43	83
43	93
44	54
44	64
44	74
44	84
44	94
45	55
45	65
45	75
45	85
45	95
46	56
46	66
46	76
46	86
46	96
47	57
47	67
47	77
47	87
47	97
48	58
48	68
48	78
48	88
48	98
49	59
49	69
49	79
49	89
49	99
50	60
50	70
50	80
50	90
50	100
51	61
51	71
51	81
51	91
52	62
52	72
52	82
52	92
53	63
53	73
53	83
53	93
54	64
54	74
54	84
54	94
55	65
55	75
55	85
55	95
56	66
56	76
56	86
56	96
57	67
57	77
57	87
57	97
58	68
58	78
58	88
58	98
59	69
59	79
59	89
59	99
60	70
60	80
60	90
60	100
61	71
61	81
61	91
62	72
62	82
62	92
63	73
63	83
63	93
64	74
64	84
64	94
65	75
65	85
65	95
66	76
66	86
66	96
67	77
67	87
67	97
68	78
68	88
68	98
69	79
69	89
69	99
70	80
70	90
70	100
71	81
71	91
72	82
72	92
73	83
73	93
74	84
74	94
75	85
75	95
76	86
76	96
77	87
77	97
78	88
78	98
79	89
79	99
80	90
80	100
81	91
82	92
83	93
84	94
85	95
86	96
87	97
88	98
89	99
90	100
