DatalogToCPPRealTime,DatalogToCPPCPUTime,DatalogToCPPMaxRAM_MB,CompileRealTime,CompileCPUTime,CompileMaxRAM_MB,InstanceLoadingRealTime,InstanceLoadingCPUTime,InstanceLoadingMaxRAM_MB,LoadingFactRealTime,LoadingFactCPUTime,LoadingFactMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WritingResultRealTime,WritingResultCPUTime,WritingResultMaxRAM_MB
0.009195374965202063,0.000887000000034277,0.125,1.4963419580017217,0.45352700000000823,252.875,0.0001095,0.000108,0.0,0.000515209,0.000341,0.0,0.000160333,0.00016,0.703125,0.000192875,0.000192,0.0
0.009198417013976723,0.000262999999904423,0.125,1.4911527499789372,0.1273990000000822,124.234375,0.000105958,0.000105,0.0,0.000286333,0.000285,0.0,0.00023725,0.000236,1.953125,0.000246709,0.000246,0.0
0.008613166981376708,0.0006119999999327774,0.125,1.6309576670173556,0.484258000000068,254.203125,0.0,0.0,0.0,0.000235334,0.000235,0.0,0.000199542,0.0002,0.703125,0.000201125,0.0002,0.0
0.00872783298837021,0.00012000000003808964,0.125,1.4807274580234662,0.4331999999999425,252.796875,0.000102042,0.000101,0.0,0.000291708,0.00029,0.0,0.000238875,0.000237,0.71875,0.000251625,0.000251,0.0
0.008879999979399145,0.00015499999994972313,0.125,1.4560134999919683,0.42971000000000004,252.78125,0.000103084,0.000102,0.0,0.000276375,0.000276,0.0,0.00022225,0.000222,0.125,0.00022475,0.000223,0.0
Average,0.00892295838566497,0.00040739999997185805,0.125,1.5110386666026898,0.3856188000000202,227.378125,8.41168e-05,8.319999999999999e-05,0.0,0.00032099179999999996,0.0002854,0.0,0.00021165,0.00021099999999999998,0.840625,0.0002234168,0.00022240000000000004,0.0
0.011235458019655198,0.0002479999999991378,0.140625,1.9362205839715898,0.5778140000000462,253.625,0.0,0.0,0.0,0.000570333,0.000347,0.0,0.000486,0.000483,0.140625,0.00768833,0.000576,0.0
0.012221333978231996,0.0007899999999949614,0.140625,1.832721250015311,0.5410949999999843,253.4375,0.0,0.0,0.0,0.000219375,0.000219,0.0,0.000174,0.000174,0.234375,0.000209208,0.000209,0.0
0.010574291984084994,0.00020599999999149077,0.125,1.8454719999572262,0.5494219999999927,253.4375,0.0,0.0,0.0,0.000226209,0.000225,0.0,0.000175084,0.000175,0.125,0.000193042,0.000192,0.0
0.011284042033366859,0.0004270000000019536,0.140625,2.070556708960794,0.17172699999997576,125.03125,0.0,0.0,0.0,0.000218542,0.000218,0.0,0.000176791,0.000177,0.125,0.00022475,0.000225,0.0
0.009794500016141683,0.00018299999999271677,0.125,1.8888632919988595,0.5674080000000004,252.0625,0.0,0.0,0.0,0.000198708,0.000198,0.0,0.000175542,0.000175,0.328125,0.000211,0.00021,0.0
Average,0.009972441795980558,0.0003890999999839551,0.1296875,1.712902716791723,0.43355600000001004,227.4484375,4.20584e-05,4.1599999999999995e-05,0.0,0.00030381259999999997,0.00026339999999999995,0.0,0.0002245667,0.00022389999999999997,0.515625,0.0009643414,0.0002524,0.0
