DatalogToCPPRealTime,DatalogToCPPCPUTime,DatalogToCPPMaxRAM_MB,CompileRealTime,CompileCPUTime,CompileMaxRAM_MB,InstanceLoadingRealTime,InstanceLoadingCPUTime,InstanceLoadingMaxRAM_MB,LoadingFactRealTime,LoadingFactCPUTime,LoadingFactMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WritingResultRealTime,WritingResultCPUTime,WritingResultMaxRAM_MB
0.00899275002302602,0.00015000000007603376,0.125,1.5712275409605354,0.4729409999999916,253.296875,0.000117709,0.000116,0.0,0.000691292,0.000524,0.0,0.000111625,0.000111,2.125,0.000200167,0.0002,0.0
0.008867041964549571,0.0004569999999830543,0.125,1.4745972499949858,0.41805999999996857,253.21875,0.0,0.0,0.0,0.000500083,0.0005,0.0,0.000164958,0.000164,0.125,0.000248833,0.000248,0.0
0.008423499995842576,0.00013200000000779255,0.125,1.4627098750206642,0.4173550000000432,252.84375,0.000101333,0.000101,0.0,0.000501709,0.000501,0.0,0.000153625,0.000154,0.65625,0.00024375,0.000243,0.0
0.008601625042501837,0.00014999999996234692,0.125,1.6304717090097256,0.12685099999998783,123.984375,0.00010025,0.0001,0.0,0.00051825,0.000517,0.0,0.000165125,0.000164,0.125,0.000243,0.000242,0.0
0.011165792006067932,0.0007209999999986394,0.125,1.5213804579689167,0.4571320000000014,253.3125,0.00010175,0.000101,0.0,0.00052375,0.000522,0.0,0.000165625,0.000164,0.703125,0.000269791,0.000269,0.0
Average,0.009210141806397587,0.00032200000000557336,0.125,1.5320773665909655,0.3784677999999985,227.33125,8.42084e-05,8.36e-05,0.0,0.0005470168,0.0005128000000000001,0.0,0.0001521916,0.0001514,0.746875,0.0002411082,0.0002404,0.0
0.008847917022649199,0.00012099999999293232,0.125,1.582990458002314,0.4510039999999975,252.71875,0.000112667,0.000111,0.0,0.00137863,0.000687,0.0,0.000197958,0.000197,0.703125,0.000453125,0.000288,0.0
0.008859791967552155,0.00023799999999596366,0.125,1.4461457909783348,0.41059400000000323,252.78125,0.000102042,0.000101,0.0,0.000513959,0.000512,0.0,0.000166584,0.000166,0.734375,0.000229167,0.000228,0.0
0.00990150001598522,0.00013299999999105694,0.21875,1.4444825000246055,0.3959260000000029,253.234375,0.0,0.0,0.0,0.000391041,0.000391,0.0,0.000116375,0.000116,0.125,0.000210083,0.000209,0.0
0.008401625033002347,0.00013400000000274304,0.125,1.5698877919930965,0.4724160000000097,253.4375,0.0001105,0.00011,0.0,0.000599125,0.000598,0.0,0.00019775,0.000197,0.734375,0.000239916,0.000238,0.0
0.0098123750067316,0.00015800000001320313,0.140625,1.4467976249870844,0.12097300000000644,123.921875,0.000117875,0.000117,0.0,0.000613084,0.000612,0.0,0.00019775,0.000197,0.734375,0.000267458,0.000267,0.0
Average,0.009187391807790846,0.0002394000000023766,0.1359375,1.5150690998940264,0.37432520000000125,227.275,8.641260000000001e-05,8.57e-05,0.0,0.0006230923,0.0005364,0.0,0.0001637375,0.00016299999999999998,0.6765625,0.000260529,0.00024319999999999998,0.0
