environment,cpu_time,size,position,factor
xsb,5.5000000000003e-05,50,1,
xsb,9.1000000000001e-05,350,2,165.45454545453825
postgres,0.00010619999999997298,300,3,116.7032967032657
mariadb,0.00011359999999999149,150,4,106.96798493410581
mariadb,0.00011629999999998586,200,5,102.3767605633755
mariadb,0.00012129999999999086,50,6,104.29922613929973
mariadb,0.0001250999999999891,250,7,103.13272877163935
mariadb,0.00012704999999998967,300,8,101.55875299760251
mariadb,0.00012890000000001511,350,9,101.45611963795795
mariadb,0.0001300999999999941,400,10,100.93095422806738
mariadb,0.00013249999999997986,100,11,101.84473481935885
postgres,0.00013379999999998948,350,12,100.98113207547912
postgres,0.00013380000000001724,200,13,100.00000000002073
postgres,0.00013470000000001536,100,14,100.67264573990882
postgres,0.00013704999999999967,150,15,101.74461766888199
postgres,0.0001593000000000011,250,16,116.23495074790331
postgres,0.00017780000000000573,400,17,111.61330822348054
cockroachdb,0.00018094999999995753,350,18,101.77165354327992
cockroachdb,0.0001830999999999916,50,19,101.18817352861818
cockroachdb,0.00018455000000000554,150,20,100.79191698526162
cockroachdb,0.00019145000000003742,250,21,103.73882416690961
cockroachdb,0.00019145000000003742,400,22,100.0
cockroachdb,0.0001919000000000226,100,23,100.23504831547929
cockroachdb,0.0001931500000000308,200,24,100.65138092757063
xsb,0.0001990000000000015,100,25,103.02873414443168
postgres,0.0002081499999999903,50,26,104.59798994974308
cockroachdb,0.0002322499999999894,300,27,111.57818880614954
xsb,0.0002484999999999955,150,28,106.99677072120855
xsb,0.000346499999999998,250,29,139.43661971831156
xsb,0.000418999999999999,200,30,120.92352092352134
xsb,0.0005194999999999975,300,31,123.98568019093048
neo4j,0.0005916000000000254,350,32,113.87872954764742
neo4j,0.0006118999999999986,250,33,103.43137254901491
neo4j,0.000650400000000162,50,34,106.29187775783029
neo4j,0.0006984999999999353,150,35,107.39544895445286
neo4j,0.0007149000000001848,200,36,102.34788833217625
neo4j,0.0007180500000000256,400,37,100.44062106586095
neo4j,0.0007322500000001009,300,38,101.97757816309098
xsb,0.000761999999999999,400,39,104.06282007509648
neo4j,0.0008030500000000274,100,40,105.38713910761528
duckdb,0.016502249999999996,250,41,2054.9467654566256
duckdb,0.019499749999999982,200,42,118.16418973170317
duckdb,0.020142849999999962,50,43,103.2979909998845
duckdb,0.02107265,150,44,104.61603000568458
duckdb,0.021240849999999978,400,45,100.79819102011365
duckdb,0.021380349999999992,300,46,100.65675337851363
duckdb,0.02193819999999999,350,47,102.60917150561146
duckdb,0.021990800000000005,100,48,100.23976442916927
