DatalogToCPPRealTime,DatalogToCPPCPUTime,DatalogToCPPMaxRAM_MB,CompileRealTime,CompileCPUTime,CompileMaxRAM_MB,InstanceLoadingRealTime,InstanceLoadingCPUTime,InstanceLoadingMaxRAM_MB,LoadingFactRealTime,LoadingFactCPUTime,LoadingFactMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WritingResultRealTime,WritingResultCPUTime,WritingResultMaxRAM_MB
0.008634750032797456,0.0007289999999784413,0.125,1.4616766670369543,0.12104299999998602,123.734375,0.000123375,0.000122,0.0,0.000356458,0.000356,0.0,0.000128375,0.000127,0.125,0.000305292,0.000305,0.0
0.030220541986636817,0.011061000000040622,0.703125,1.643709875002969,0.49700499999994463,253.796875,0.0,0.0,0.0,0.000230042,0.000229,0.0,0.0,0.0,0.125,0.000189875,0.00019,0.0
0.0076890840427950025,0.00013400000000274304,0.125,1.5055230409489013,0.43516999999997097,253.6875,0.000100666,0.0001,0.0,0.00029575,0.000295,0.0,0.000106625,0.000107,0.53125,0.000230125,0.000229,0.0
0.008630500000435859,0.0001700000000255386,0.703125,1.4940856670145877,0.45057599999995546,253.796875,0.000100958,0.0001,0.0,0.000335958,0.000335,0.0,0.000106,0.000105,0.71875,0.000209,0.000208,0.0
0.007591708970721811,0.00031100000001060835,0.125,1.5780399579671212,0.4811210000000301,254.34375,0.000101875,0.000101,0.0,0.000305333,0.000304,0.0,0.000115459,0.000115,0.734375,0.000233334,0.000232,0.0
Average,0.01255331700667739,0.0024810000000115907,0.35625,1.5366070415941067,0.39698299999997744,227.871875,8.537480000000001e-05,8.460000000000001e-05,0.0,0.00030470820000000007,0.0003038,0.0,9.129179999999999e-05,9.08e-05,0.446875,0.00023352519999999998,0.00023280000000000002,0.0
0.010114540986251086,0.0009000000000014552,0.125,1.9425719580031,0.698898000000014,254.296875,0.0,0.0,0.0,0.000224417,0.000223,0.0,0.0,0.0,0.125,0.000465542,0.000253,0.0
0.014272500004153699,0.0019249999999999545,0.203125,1.7918459170032293,0.6393819999999835,252.375,0.0,0.0,0.0,0.000276917,0.000276,0.0,0.0,0.0,0.125,0.000223125,0.000222,0.0
0.00811137503478676,0.0006939999999815427,0.171875,1.869764250004664,0.6538539999999955,255.59375,0.0,0.0,0.0,0.000263709,0.000263,0.0,0.0,0.0,0.125,0.00021075,0.00021,0.0
0.010339833970647305,0.00021899999998709063,0.125,1.6465713750221767,0.5715950000000021,254.46875,0.0,0.0,0.0,0.00022025,0.00022,0.0,0.0,0.0,0.703125,0.00019975,0.000199,0.0
0.008680875005666167,0.0014990000000238979,0.171875,1.6360281669767573,0.5638370000000066,252.984375,0.0,0.0,0.0,0.000220583,0.00022,0.0,0.0,0.0,0.125,0.000203541,0.000202,0.0
Average,0.011428571003489197,0.0017642000000051895,0.2578125,1.656981687498046,0.5112480999999889,240.9078125,4.268740000000001e-05,4.2300000000000005e-05,0.0,0.0002729417,0.00027210000000000005,0.0,4.5645899999999996e-05,4.54e-05,0.34375,0.00024703340000000005,0.000225,0.0
