environment,cpu_time,size,position,factor
mariadb,0.00010860000000001424,100,1,
mariadb,0.00010929999999997886,300,2,100.64456721912019
mariadb,0.00011910000000001086,200,3,108.9661482159505
mariadb,0.0001270999999999911,250,4,106.71704450040262
postgres,0.0001277500000000098,50,5,100.51140833990459
postgres,0.00012970000000001036,250,6,101.52641878669309
mariadb,0.00013334999999997654,150,7,102.8141865843993
postgres,0.0001349499999999948,150,8,101.19985001876155
mariadb,0.00013640000000000874,50,9,101.07447202668692
cockroachdb,0.0001396999999999926,300,10,102.4193548386977
postgres,0.0001425499999999913,350,11,102.04008589835279
postgres,0.00014505000000000767,400,12,101.75377060681623
cockroachdb,0.00014705000000000967,200,13,101.37883488452388
postgres,0.00015234999999999554,100,14,103.60421625296534
postgres,0.00015280000000000848,300,15,100.29537249754708
cockroachdb,0.00015434999999999754,150,16,101.01439790575195
postgres,0.00015550000000000286,200,17,100.74505992873685
cockroachdb,0.00015575000000001005,350,18,100.1607717041847
cockroachdb,0.00016105000000002367,100,19,103.4028892455944
cockroachdb,0.00016620000000000523,50,20,103.19776466934543
mariadb,0.00018479999999998498,350,21,111.19133574005966
cockroachdb,0.00020225000000001492,400,22,109.44264069265766
cockroachdb,0.0002097000000000071,250,23,103.6835599505521
mariadb,0.0002166499999999849,400,24,103.31425846446236
xsb,0.0003240000000000015,50,25,149.54996538196357
neo4j,0.0005891999999998454,300,26,181.8518518518033
neo4j,0.0006740499999999816,250,27,114.40088255264061
neo4j,0.0006846499999999534,50,28,101.5725836362246
neo4j,0.000693350000000148,150,29,101.27072226688018
neo4j,0.0007013000000000158,100,30,101.14660705269576
neo4j,0.0007348500000000646,400,31,104.78397262227976
neo4j,0.0007690500000001599,200,32,104.65401102267025
neo4j,0.0008316500000000726,350,33,108.13991287951366
xsb,0.0010255,100,34,123.30908435037702
xsb,0.0020885000000000053,150,35,203.656752803511
xsb,0.003641500000000005,200,36,174.3595882212112
xsb,0.0048675,250,37,133.6674447343126
xsb,0.0092625,350,38,190.29275808936825
xsb,0.009444000000000001,300,39,101.9595141700405
xsb,0.014845500000000001,400,40,157.19504447268108
duckdb,0.02504394999999998,50,41,168.69724832440792
duckdb,0.032643899999999976,100,42,130.3464509392488
duckdb,0.04126025,150,43,126.39497731582325
duckdb,0.05230980000000002,200,44,126.78013342139232
duckdb,0.0701917,250,45,134.18460785550695
duckdb,0.07238639999999999,300,46,103.12672296012207
duckdb,0.0756484,350,47,104.50637136257642
duckdb,0.10398475000000001,400,48,137.4579634202442
