DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.440000057220459,1.46,0.000125625,0.000125,0.000807041,0.000807,0.005848,0.005848,0.000979875,0.00098
0.039999961853027344,0.03,1.4300000667572021,1.46,0.000125625,0.000125,0.000807333,0.000807,0.005823,0.005822,0.000925625,0.000925
0.039999961853027344,0.03,1.4200000762939453,1.44,0.000125041,0.000124,0.000813916,0.000813,0.00580763,0.005807,0.000849958,0.000849
0.039999961853027344,0.03,1.4200000762939453,1.44,0.000116833,0.000117,0.000807042,0.000806,0.00537446,0.005374,0.000841709,0.00084
0.039999961853027344,0.03,1.4300000667572021,1.45,0.000125,0.000125,0.000813666,0.000813,0.00564342,0.005642,0.000859875,0.000858
0.039999961853027344,0.03,1.4300000667572021,1.45,0.000125125,0.000123,0.000809416,0.000809,0.00582204,0.005822,0.000957166,0.000957
0.04999995231628418,0.03,1.4300000667572021,1.45,0.000125417,0.000125,0.000810417,0.00081,0.00582783,0.005818,0.00095625,0.000956
0.040000200271606445,0.03,1.4199998378753662,1.44,0.000124917,0.000124,0.000812542,0.000803,0.00583246,0.005832,0.000909041,0.000908
0.039999961853027344,0.03,1.440000057220459,1.47,0.000127208,0.000126,0.000811375,0.00081,0.00540625,0.005406,0.00166992,0.000705
0.040000200271606445,0.03,1.5,1.51,0.000126625,0.000125,0.000823916,0.000822,0.00479937,0.004797,0.000850542,0.000849
Average,0.04100000858306885,0.030000000000000006,1.4360000371932984,1.4569999999999999,0.00012474159999999998,0.0001239,0.0008116663999999999,0.00081,0.005618446,0.005616800000000001,0.0009799961,0.0008827000000000002
