environment,cpu_time,size,position,factor
mariadb,0.0001171500000000103,350,1,
mariadb,0.00012729999999999686,150,2,108.66410584719219
mariadb,0.00013004999999999267,400,3,102.1602513747022
mariadb,0.00013265000000001193,50,4,101.99923106498994
cockroachdb,0.00013584999999999292,150,5,102.41236336221688
postgres,0.00013749999999998486,50,6,101.21457489877955
mariadb,0.00014045000000001417,200,7,102.1454545454761
mariadb,0.0001427499999999693,100,8,101.63759344959409
mariadb,0.00014425000000001242,300,9,101.05078809109875
cockroachdb,0.00014685000000003168,300,10,101.80242634316743
cockroachdb,0.0001482499999999609,100,11,100.95335376229413
cockroachdb,0.0001571000000000211,350,12,105.96964586850761
postgres,0.00016044999999997867,400,13,102.13239974535779
cockroachdb,0.00016144999999997967,400,14,100.62324711748278
postgres,0.00016204999999996916,350,15,100.37163208423014
cockroachdb,0.00016264999999998642,200,16,100.37025609380892
postgres,0.0001634999999999831,250,17,100.5225945281259
mariadb,0.00017229999999998635,250,18,105.38226299694445
postgres,0.0001797500000000063,300,19,104.3238537434826
cockroachdb,0.00018349999999997535,50,20,102.08623087619968
postgres,0.0001870999999999956,150,21,101.96185286104674
postgres,0.0002042999999999906,200,22,109.19294494922256
postgres,0.00024285000000001666,100,23,118.86930983848647
cockroachdb,0.00024299999999996547,250,24,100.0617665225237
neo4j,0.0007736500000001811,50,25,318.37448559682764
neo4j,0.0008360499999999771,250,26,108.06566276737301
neo4j,0.0008660999999999808,200,27,103.59428263859871
neo4j,0.0008931999999999274,350,28,103.12896894122471
neo4j,0.001052000000000053,400,29,117.77877295120224
neo4j,0.001071250000000079,150,30,101.82984790874765
neo4j,0.001100849999999931,100,31,102.76312718785061
neo4j,0.001218199999999836,300,32,110.65994458826474
xsb,0.0015875,50,33,130.31521917585073
duckdb,0.007351050000000026,50,34,463.05826771653705
xsb,0.01074,100,35,146.10157732568766
duckdb,0.01902165,100,36,177.11033519553075
xsb,0.040656,150,37,213.73540150302418
duckdb,0.05048944999999999,150,38,124.18695887445885
xsb,0.1007145,200,39,199.47632624241305
duckdb,0.14440635,200,40,143.38188642151823
xsb,0.16589500000000001,250,41,114.88068218606733
duckdb,0.19984225,250,42,120.46309412580246
xsb,0.295917,300,43,148.0752943884489
duckdb,0.37533649999999996,300,44,126.83843780519537
xsb,0.456558,350,45,121.6396486885768
duckdb,0.6217904,350,46,136.19088921889443
xsb,0.6923885000000001,400,47,111.35400289229298
duckdb,1.00617125,400,48,145.3188852790016
