LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,GroundRealTime,GroundCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998,0.0,0.0,0.019999980926513672,0.020000000000000004
0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998,0.0,0.0,0.009999990463256836,0.020000000000000004
0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998,0.0,0.0,0.019999980926513672,0.020000000000000004
0.0,0.0,0.0,0.0,0.010000228881835938,0.009999999999999998,0.0,0.0,0.019999980926513672,0.020000000000000004
0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999990463256836,0.0,0.0,0.020000000000000004
0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998,0.0,0.0,0.019999980926513672,0.020000000000000004
0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998,0.0,0.0,0.019999980926513672,0.020000000000000004
0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999980926513672,0.020000000000000004
0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998,0.0,0.0,0.019999980926513672,0.020000000000000004
0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998,0.0,0.0,0.019999980926513672,0.020000000000000004
Average,0.0,0.0,0.0,0.0,0.008000016212463379,0.009999999999999997,0.0009999990463256836,0.0,0.016999983787536622,0.020000000000000007
