DatalogToCPPRealTime,DatalogToCPPCPUTime,DatalogToCPPMaxRAM_MB,CompileRealTime,CompileCPUTime,CompileMaxRAM_MB,InstanceLoadingRealTime,InstanceLoadingCPUTime,InstanceLoadingMaxRAM_MB,LoadingFactRealTime,LoadingFactCPUTime,LoadingFactMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WritingResultRealTime,WritingResultCPUTime,WritingResultMaxRAM_MB
0.008635958016384393,0.0004950000000008004,0.125,1.4973112500156276,0.11434199999996508,123.6875,0.0,0.0,0.0,0.000297542,0.000297,0.0,0.000301166,0.000301,0.25,0.0002795,0.000279,0.0
0.00828879204345867,0.00013500000000021828,0.125,1.468088167021051,0.4233329999999569,254.109375,0.000107291,0.000107,0.0,0.000340792,0.00034,0.0,0.000350375,0.000349,2.109375,0.000312042,0.00031,0.0
0.00885250000283122,0.0002640000000155851,0.140625,1.585157833993435,0.47398599999996804,253.984375,0.000101375,0.000101,0.0,0.000324959,0.000323,0.0,0.000323416,0.000322,0.734375,0.00026825,0.000267,0.0
0.008421749982517213,0.0001240000000279906,0.125,1.4779546250356361,0.43027600000004895,253.65625,0.000102292,0.000102,0.0,0.000330625,0.000328,0.0,0.000349208,0.000349,0.53125,0.000262875,0.000263,0.0
0.009201291017234325,0.00013000000001284207,0.125,1.509400499984622,0.4341830000000755,254.0,0.000104792,0.000104,0.0,0.00035875,0.000358,0.0,0.000324792,0.000324,0.125,0.000531125,0.000346,0.0
Average,0.008680058212485164,0.00022960000001148728,0.128125,1.5075824752100744,0.3752240000000029,227.8875,8.314999999999999e-05,8.28e-05,0.0,0.0003305336,0.0003292,0.0,0.0003297914,0.00032900000000000003,0.75,0.0003307584,0.00029299999999999997,0.0
0.008971875009592623,0.00016899999999964166,0.125,1.654787750041578,0.5092319999999972,255.015625,0.000105875,0.000105,0.0,0.000333292,0.000332,0.0,0.000323917,0.000323,0.46875,0.000459625,0.000316,0.0
0.03345445799641311,0.009920999999991409,2.609375,1.5717259169905446,0.4746279999999956,253.75,0.0,0.0,0.0,0.000278,0.000278,0.0,0.000257583,0.000257,0.125,0.000250958,0.00025,0.0
0.008046999981161207,0.0001289999999869451,0.125,1.5612012919737026,0.4618719999999996,253.484375,0.0,0.0,0.0,0.000321042,0.000321,0.0,0.00032375,0.000323,0.125,0.000272875,0.000273,0.0
0.008718958008103073,0.00015199999998571911,0.125,1.671222459001001,0.5256319999999732,254.4375,0.00011225,0.000112,0.0,0.000340042,0.000338,0.0,0.00034925,0.000348,0.671875,0.000275042,0.000273,0.0
0.009500375017523766,0.00014799999999581814,0.125,1.55117545905523,0.47541799999999057,254.296875,0.0001025,0.000101,0.0,0.000321333,0.00032,0.0,0.000323917,0.000323,0.125,0.000284792,0.000284,0.0
Average,0.01120929570752196,0.001166700000001697,0.375,1.5548025253112427,0.43229019999999707,241.0421875,7.363750000000001e-05,7.319999999999999e-05,0.0,0.00032463770000000004,0.0003235,0.0,0.0003227374,0.0003219,0.5265625,0.00031970839999999996,0.00028609999999999996,0.0
