LoadRulesRealTime,LoadRulesCPUTime,LoadRulesMaxRAM_MB,LoadFactsRealTime,LoadFactsCPUTime,LoadFactsMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WriteRealTime,WriteCPUTime,WriteMaxRAM_MB
0.00101709365844727,0.000590999999999998,0.0,0.000504016876220703,0.000163,0.0,2.47955322265625e-05,2.20000000000012e-05,11.671875,0.0003671646118164065,0.0001499999999999978,0.046875
0.00101900100708008,0.000581,0.0,0.000290870666503906,0.000136000000000001,0.0,2.09808349609375e-05,1.89999999999982e-05,12.921875,0.0003540515899658205,0.00015900000000000077,0.21875
0.00102591514587402,0.000586,0.0,0.000292062759399414,0.000133999999999999,0.0,2.19345092773438e-05,1.90000000000017e-05,12.0625,0.0003452301025390622,0.00015799999999999828,0.25
0.00100421905517578,0.000584999999999999,0.0,0.000288963317871094,0.000134000000000002,0.0,2.19345092773438e-05,1.89999999999982e-05,12.921875,0.0003790855407714842,0.00015600000000000179,0.0
0.00103187561035156,0.000602999999999999,0.0,0.000296115875244141,0.000136000000000001,0.0,2.50339508056641e-05,2.19999999999977e-05,11.78125,0.0003578662872314449,0.0001660000000000033,0.015625
Average,0.001019620895385742,0.0005891999999999993,0.0,0.0003344058990478516,0.0001406000000000006,0.0,2.2935867309570344e-05,2.01999999999994e-05,12.271875,0.00036067962646484363,0.00015780000000000037,0.10625
0.00126791000366211,0.000618999999999998,0.0,0.000502109527587891,0.000149,0.0,2.90870666503906e-05,2.60000000000017e-05,11.734375,0.0004599094390869144,0.0001719999999999983,0.0
0.00121617317199707,0.000635,0.0,0.000361919403076172,0.000150999999999998,0.0,2.50339508056641e-05,2.10000000000002e-05,12.171875,0.00049901008605957,0.0001730000000000008,0.875
0.00121212005615234,0.000621999999999998,0.0,0.000360965728759766,0.000142,0.0,2.59876251220703e-05,2.20000000000012e-05,13.15625,0.00048708915710449165,0.0001629999999999998,0.0
0.0013270378112793,0.000616000000000002,0.0,0.000433921813964844,0.000153,0.0,2.69412994384766e-05,2.29999999999987e-05,13.203125,0.0004069805145263674,0.00016800000000000132,0.0
0.00127005577087402,0.000639999999999998,0.0,0.000422000885009766,0.000154000000000001,0.0,2.59876251220703e-05,2.29999999999987e-05,12.421875,0.0004189014434814457,0.00015700000000000132,0.0
Average,0.0011391401290893552,0.0006077999999999993,0.0,0.0003752946853637697,0.00014520000000000017,0.0,2.477169036865236e-05,2.1599999999999746e-05,12.4046875,0.0004075288772583007,0.0001622000000000003,0.140625
