environment,cpu_time,size,position,factor
postgres,0.00011105000000000143,100,1,
mariadb,0.00011579999999997148,200,2,104.27735254387211
mariadb,0.00012010000000001186,300,3,103.71329879105477
mariadb,0.00012270000000000336,100,4,102.16486261448064
mariadb,0.00012659999999997673,50,5,103.17848410755768
postgres,0.0001299499999999898,250,6,102.64612954187496
postgres,0.00013335000000003205,300,7,102.61639091961719
postgres,0.00013485000000001968,50,8,101.12485939256636
mariadb,0.00013884999999999592,150,9,102.96625880606278
mariadb,0.00013940000000001174,250,10,100.3961109110665
postgres,0.0001403500000000113,150,11,100.68149210903836
cockroachdb,0.00014159999999999173,300,12,100.89063056642702
postgres,0.00014179999999996973,200,13,100.14124293783757
cockroachdb,0.00014305000000000567,200,14,100.88152327223992
postgres,0.00014390000000000236,400,15,100.5941978329232
mariadb,0.00014545000000001918,400,16,101.07713690063711
mariadb,0.0001507000000000036,350,17,103.60948779648247
cockroachdb,0.0001565500000000053,350,18,103.88188453881988
cockroachdb,0.00015765000000000917,100,19,100.70265091025476
cockroachdb,0.00016019999999997148,250,20,101.6175071360369
cockroachdb,0.0001683499999999838,150,21,105.08739076155666
postgres,0.0001787500000000053,350,22,106.17760617761955
cockroachdb,0.00018325000000002367,400,23,102.51748251749274
xsb,0.0002025000000000015,50,24,110.5047748976673
cockroachdb,0.00020274999999997378,50,25,100.12345679010977
neo4j,0.0005528999999998563,150,26,272.7003699136512
neo4j,0.0006010499999998808,250,27,108.7086272382053
neo4j,0.0006279499999999327,400,28,104.47550120623197
neo4j,0.0006582500000000824,100,29,104.82522493831561
neo4j,0.0006689000000000833,350,30,101.61792631978726
neo4j,0.0006888500000000741,50,31,102.98250859620097
neo4j,0.0007076000000000304,300,32,102.72192785075913
neo4j,0.0007539999999999214,200,33,106.55737704916464
xsb,0.000879000000000001,100,34,116.5782493368823
xsb,0.001824500000000005,150,35,207.56541524459644
xsb,0.0027350000000000013,300,36,149.9040833104957
xsb,0.0030355,200,37,110.98720292504565
xsb,0.004233,250,38,139.449843518366
xsb,0.0071385,400,39,168.63926293408932
xsb,0.008816000000000004,350,40,123.49933459410248
duckdb,0.0229529,50,41,260.35503629764054
duckdb,0.03254980000000002,100,42,141.81127439234268
duckdb,0.04290924999999998,150,43,131.826462835409
duckdb,0.05661574999999999,200,44,131.94299597406157
duckdb,0.05686264999999999,250,45,100.43609772898883
duckdb,0.07961870000000001,300,46,140.01932727370257
duckdb,0.08122884999999999,350,47,102.02232641326721
duckdb,0.09882960000000002,400,48,121.66810191206699
