DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.040000200271606445,0.03,1.4399998188018799,1.47,0.000125542,0.000125,0.000905958,0.000906,1.63372,1.63092,0.0139989,0.01313
0.04999995231628418,0.03,1.429999828338623,1.46,0.000125375,0.000124,0.00090575,0.000904,1.63888,1.63545,0.0129601,0.01262
0.039999961853027344,0.03,1.4300000667572021,1.45,0.0,0.0,0.0005525,0.000553,1.63229,1.62859,0.0146827,0.012787
0.039999961853027344,0.03,1.4300000667572021,1.45,0.00012425,0.000123,0.000916375,0.000916,1.63605,1.63273,0.0127679,0.012581
0.039999961853027344,0.03,1.4200000762939453,1.45,0.00013075,0.000129,0.000913125,0.000912,1.63759,1.63485,0.0135792,0.012839
0.039999961853027344,0.03,1.4200000762939453,1.45,0.0001205,0.00012,0.0009095,0.000909,1.63353,1.63073,0.0129345,0.012922
0.039999961853027344,0.03,1.4200000762939453,1.44,0.0,0.0,0.000770375,0.000769,1.63358,1.63046,0.0128876,0.012882
0.039999961853027344,0.03,1.4300000667572021,1.45,0.000116,0.000115,0.000908333,0.000907,1.63401,1.63142,0.0127795,0.012739
0.039999961853027344,0.03,1.4500000476837158,1.45,0.000113542,0.000112,0.000811666,0.000811,1.63473,1.6318,0.0131483,0.012399
0.039999961853027344,0.03,1.440000057220459,1.46,0.000125084,0.000123,0.000908292,0.000908,1.64254,1.63821,0.0135698,0.012817
Average,0.040999984741210936,0.030000000000000006,1.431000018119812,1.4529999999999998,9.81043e-05,9.709999999999999e-05,0.0008501874,0.0008494999999999999,1.635692,1.632516,0.01333085,0.0127716
