DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.440000057220459,1.47,0.0,0.0,0.00606917,0.006062,0.00437721,0.004374,0.00139733,0.001397
0.039999961853027344,0.03,1.4800000190734863,1.52,0.000104667,0.000104,0.00716521,0.007164,0.00521858,0.005192,0.00148308,0.001483
0.040000200271606445,0.03,1.4799997806549072,1.49,0.000125917,0.000125,0.00903771,0.009033,0.00613575,0.006101,0.00179917,0.001798
0.04999995231628418,0.03,1.5099999904632568,1.52,0.000100625,0.0001,0.00705725,0.007054,0.00502125,0.005005,0.00154329,0.001542
0.039999961853027344,0.03,1.5099999904632568,1.52,0.000126708,0.000125,0.00886662,0.008863,0.00610633,0.006093,0.001795,0.001795
0.039999961853027344,0.03,1.5,1.52,0.000125166,0.000125,0.00875117,0.008744,0.00608417,0.006084,0.00186667,0.001865
0.039999961853027344,0.03,1.4900000095367432,1.5,0.000126084,0.000125,0.00875087,0.008748,0.00610275,0.006078,0.00178338,0.001773
0.040000200271606445,0.03,1.5,1.5,0.000125834,0.000125,0.00870804,0.008706,0.00586104,0.005859,0.00177262,0.001771
0.039999961853027344,0.03,1.4800000190734863,1.49,0.000125042,0.000125,0.00880212,0.0088,0.00601183,0.00601,0.00216563,0.001816
0.039999961853027344,0.03,1.440000057220459,1.47,0.000125625,0.000124,0.00871842,0.008714,0.00606492,0.006062,0.00271304,0.001891
Average,0.04100000858306885,0.030000000000000006,1.4829999923706054,1.5,0.00010856679999999999,0.00010779999999999999,0.008192658,0.0081888,0.005698383,0.0056858,0.0018319210000000002,0.0017131
