DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.5,1.5,0.0,0.0,0.00723254,0.00693,0.00363108,0.00363,0.00157608,0.001558
0.039999961853027344,0.03,1.4700000286102295,1.49,0.0,0.0,0.00694217,0.00694,0.00325375,0.003238,0.00150904,0.001505
0.039999961853027344,0.03,1.440000057220459,1.47,0.0,0.0,0.00747471,0.007461,0.00365225,0.003475,0.00165708,0.001656
0.039999961853027344,0.03,1.4700000286102295,1.49,0.0,0.0,0.00572854,0.005716,0.003016,0.002755,0.00137013,0.001367
0.05000019073486328,0.03,1.4599997997283936,1.49,0.0,0.0,0.00784417,0.007831,0.00373167,0.003727,0.00159738,0.001594
0.039999961853027344,0.03,1.440000057220459,1.47,0.0,0.0,0.00761929,0.007612,0.00342646,0.003425,0.00160225,0.001589
0.039999961853027344,0.03,1.4600000381469727,1.48,0.0,0.0,0.00621633,0.006215,0.00300563,0.003004,0.00136321,0.00136
0.04999995231628418,0.03,1.4300000667572021,1.46,0.0,0.0,0.00768404,0.007677,0.00358704,0.003586,0.00160979,0.001608
0.039999961853027344,0.03,1.440000057220459,1.46,0.0,0.0,0.00701671,0.007015,0.00325437,0.003252,0.00145133,0.001447
0.040000200271606445,0.03,1.4699997901916504,1.49,0.000101042,0.0001,0.00795229,0.007951,0.00369662,0.003696,0.00162433,0.001623
Average,0.04200000762939453,0.030000000000000006,1.4579999923706055,1.4800000000000002,1.01042e-05,1e-05,0.0071710789999999995,0.007134800000000001,0.003425487,0.0033788,0.001536062,0.0015306999999999999
