LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,GroundRealTime,GroundCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.0,0.0,0.18000006675720215,0.18000000000000002,1.8299999237060547,1.83,0.0,0.009999999999999789,0.1099998950958252,0.0900000000000003
0.0,0.0,0.1699998378753662,0.17,1.690000057220459,1.69,0.009999990463256836,0.010000000000000009,0.10000014305114746,0.10000000000000007
0.0,0.0,0.1699998378753662,0.17,1.7000000476837158,1.7,0.009999990463256836,0.0,0.09000015258789062,0.11000000000000008
0.0,0.0,0.1700000762939453,0.17,1.7300000190734863,1.73,0.0,0.01000000000000001,0.09999990463256836,0.09000000000000008
0.0,0.0,0.18000006675720215,0.17,1.8299999237060547,1.8499999999999999,0.009999990463256836,0.0,0.10000014305114746,0.11000000000000032
0.0,0.0,0.18000006675720215,0.17,1.8199999332427979,1.8199999999999998,0.009999990463256836,0.010000000000000231,0.08999991416931152,0.09999999999999985
0.0,0.0,0.18000006675720215,0.18000000000000002,1.7999999523162842,1.79,0.009999990463256836,0.010000000000000009,0.09000015258789062,0.10000000000000007
0.0,0.0,0.1700000762939453,0.17,1.7100000381469727,1.72,0.009999990463256836,0.0,0.09999990463256836,0.10000000000000009
0.0,0.0,0.18000006675720215,0.18000000000000002,1.8399999141693115,1.8399999999999999,0.0,0.0,0.1100001335144043,0.11000000000000032
0.0,0.0,0.1700000762939453,0.17,1.8399999141693115,1.8399999999999999,0.009999990463256836,0.020000000000000233,0.08999991416931152,0.07999999999999985
Average,0.0,0.0,0.17500002384185792,0.173,1.7789999723434449,1.7810000000000001,0.006999993324279785,0.007000000000000029,0.09800002574920655,0.09900000000000012
