LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,GroundRealTime,GroundCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.0,0.0,0.2999999523162842,0.3,5.2200000286102295,5.22,0.009999990463256836,0.009999999999999789,0.20000004768371582,0.1900000000000004
0.0,0.0,0.2999999523162842,0.3,5.180000066757202,5.18,0.009999990463256836,0.009999999999999789,0.20000004768371582,0.1900000000000004
0.0,0.0,0.2999999523162842,0.3,5.080000162124634,5.069999999999999,0.009999990463256836,0.020000000000000462,0.19999980926513672,0.17999999999999883
0.0,0.0,0.2999999523162842,0.31,5.139999866485596,5.13,0.009999990463256836,0.009999999999999789,0.20000004768371582,0.1900000000000004
0.0,0.0,0.309999942779541,0.31,5.190000057220459,5.18,0.009999990463256836,0.009999999999999789,0.19999980926513672,0.21000000000000016
0.0,0.0,0.2999999523162842,0.3,5.129999876022339,5.13,0.009999990463256836,0.009999999999999789,0.20000004768371582,0.1900000000000004
0.0,0.0,0.2999999523162842,0.3,5.1499998569488525,5.1499999999999995,0.009999990463256836,0.009999999999999789,0.20000004768371582,0.1900000000000004
0.0,0.0,0.3000001907348633,0.3,5.129999876022339,5.119999999999999,0.009999990463256836,0.020000000000000462,0.19000005722045898,0.17999999999999972
0.0,0.0,0.2999999523162842,0.3,5.180000066757202,5.17,0.009999990463256836,0.009999999999999789,0.20000004768371582,0.20000000000000018
0.0,0.0,0.3000001907348633,0.31,5.109999895095825,5.1,0.009999990463256836,0.009999999999999789,0.20000004768371582,0.20000000000000037
Average,0.0,0.0,0.3009999990463257,0.303,5.150999975204468,5.145,0.009999990463256836,0.011999999999999922,0.19900000095367432,0.19200000000000012
