LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,GroundRealTime,GroundCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.0,0.0,0.04999995231628418,0.06,0.3600001335144043,0.35,0.0,0.010000000000000009,0.039999961853027344,0.019999999999999962
0.0,0.0,0.059999942779541016,0.06,0.3600001335144043,0.36,0.0,0.0,0.039999961853027344,0.02999999999999997
0.0,0.0,0.04999995231628418,0.06,0.3600001335144043,0.35,0.0,0.0,0.039999961853027344,0.03999999999999998
0.0,0.0,0.04999995231628418,0.06,0.3600001335144043,0.35,0.009999990463256836,0.010000000000000009,0.019999980926513672,0.019999999999999962
0.0,0.0,0.059999942779541016,0.06,0.3300001621246338,0.32999999999999996,0.009999990463256836,0.0,0.019999980926513672,0.040000000000000036
0.0,0.0,0.059999942779541016,0.06,0.37000012397766113,0.36,0.0,0.0,0.029999971389770508,0.03999999999999998
0.0,0.0,0.059999942779541016,0.06,0.3600001335144043,0.35,0.0,0.0,0.029999971389770508,0.03999999999999998
0.0,0.0,0.04999995231628418,0.06,0.3600001335144043,0.35,0.0,0.0,0.039999961853027344,0.03999999999999998
0.0,0.0,0.04999995231628418,0.06,0.3600001335144043,0.35,0.0,0.0,0.039999961853027344,0.03999999999999998
0.0,0.0,0.059999942779541016,0.06,0.34999990463256836,0.35,0.0,0.0,0.040000200271606445,0.03999999999999998
Average,0.0,0.0,0.0549999475479126,0.06000000000000001,0.35700011253356934,0.35000000000000003,0.0019999980926513673,0.0020000000000000018,0.03399999141693115,0.03499999999999998
