environment,real_time,size,position,factor
clingo,0.0,800,1,
clingo,0.0,300,2,
clingo,0.0,100,3,
clingo,0.0,500,4,
clingo,0.0,700,5,
clingo,0.0,1000,6,
clingo,0.0,200,7,
clingo,0.0,600,8,
clingo,0.0,400,9,
xsb,7.920265197753909e-05,100,10,inf
xsb,0.0001856327056884766,200,11,234.37688139674893
xsb,0.00045647621154785154,500,12,245.90290264577442
xsb,0.000461244583129883,400,13,101.04460461715246
xsb,0.0004714012145996092,300,14,102.20200558254928
xsb,0.001135015487670896,700,15,240.77483309730889
xsb,0.001141452789306642,900,16,100.5671554005801
xsb,0.0011425495147705078,800,17,100.0960815439885
xsb,0.00114603042602539,1000,18,100.30466174199736
xsb,0.001146221160888674,600,19,100.01664308895755
souffle,0.001342542,100,20,117.1276578910057
clingo,0.0019999980926513673,900,21,148.97098881460448
souffle,0.0033742839999999995,200,22,168.71436089855277
souffle,0.008246986,300,23,244.40699123132498
souffle,0.008775842,400,24,106.41271853741476
souffle,0.008814234,500,25,100.43747369198306
souffle,0.0172317,600,26,195.49855381647455
souffle,0.01735932,900,27,100.74061177945299
souffle,0.01764814,1000,28,101.66377484832354
souffle,0.01765176,800,29,100.02051207662677
souffle,0.018368799999999998,700,30,104.06214451136884
