environment,cpu_time,size,position,factor
clingo,0.0,800,1,
clingo,0.0,300,2,
clingo,0.0,100,3,
clingo,0.0,500,4,
clingo,0.0,700,5,
clingo,0.0,1000,6,
clingo,0.0,200,7,
clingo,0.0,600,8,
clingo,0.0,400,9,
clingo,0.0,900,10,
xsb,7.400000000000009e-05,100,11,inf
xsb,0.0001774000000000002,200,12,239.7297297297297
xsb,0.0004416,500,13,248.92897406989823
xsb,0.0004465999999999998,400,14,101.13224637681155
xsb,0.00045620000000000003,300,15,102.14957456336774
xsb,0.0011052,700,16,242.26216571679083
xsb,0.0011094000000000002,800,17,100.38002171552662
xsb,0.0011098,900,18,100.03605552550927
xsb,0.0011152,1000,19,100.48657415750586
xsb,0.0011178000000000002,600,20,100.23314203730274
souffle,0.0013384,100,21,119.73519413132938
souffle,0.0033488,200,22,250.2092050209205
souffle,0.008223600000000001,300,23,245.56856187290973
souffle,0.0087268,400,24,106.11897465830049
souffle,0.008762599999999999,500,25,100.410230554155
souffle,0.017195800000000004,600,26,196.24084175929525
souffle,0.017327600000000002,900,27,100.76646623012596
souffle,0.017619199999999998,1000,28,101.68286433204827
souffle,0.0176234,800,29,100.02383763167455
souffle,0.018335200000000003,700,30,104.0389482165757
