LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.00128984451293945,0.000619,0.00333905220031738,0.002809,0.0510010719299316,0.048844,0.4169468879699704,0.408991
0.00111889839172363,0.000663000000000002,0.00349211692810059,0.003016,0.0543079376220703,0.05144,0.4081192016601567,0.404464
0.00102901458740234,0.000595999999999999,0.00318789482116699,0.002785,0.0508899688720703,0.048904,0.4129910469055177,0.407798
0.00104188919067383,0.000607999999999999,0.00326800346374512,0.00285,0.0515761375427246,0.049209,0.4137430191040044,0.408252
0.00103616714477539,0.000598000000000001,0.00331592559814453,0.002924,0.0540890693664551,0.05179,0.4147260189056399,0.408233
0.00105190277099609,0.000606000000000001,0.00326108932495117,0.002852,0.0536069869995117,0.050807,0.4158678054809573,0.408592
0.00102686882019043,0.000595,0.00337696075439453,0.002898,0.0520510673522949,0.049487,0.41410398483276406,0.409259
0.00104904174804688,0.000605,0.00328493118286133,0.002853,0.0510640144348145,0.048696,0.41945099830627447,0.411043
0.00102400779724121,0.000595999999999999,0.00324201583862305,0.002798,0.0548701286315918,0.052117,0.4194247722625732,0.410562
0.00120401382446289,0.000597,0.00333094596862793,0.00281,0.0516788959503174,0.049434,0.41553211212158164,0.409465
Average,0.001087164878845214,0.0006083000000000001,0.0033098936080932623,0.0028595,0.052513527870178225,0.050072799999999994,0.41509058475494404,0.4086659
