LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.00104904174804688,0.000597,0.00128507614135742,0.001003,0.109869956970215,0.108954,0.04545092582702599,0.04428400000000002
0.00108599662780762,0.000626,0.0012199878692627,0.001006,0.110424041748047,0.10953,0.044023990631103,0.042821999999999985
0.00104498863220215,0.000610000000000001,0.0012669563293457,0.000984,0.111118078231812,0.110066,0.046254873275756,0.044486
0.00100898742675781,0.000585,0.00130200386047363,0.000981999999999998,0.10949182510376,0.108537,0.04768013954162599,0.046529000000000015
0.00107598304748535,0.000632000000000001,0.00122618675231934,0.001001,0.110383987426758,0.109379,0.044347047805785994,0.04327600000000001
0.00102591514587402,0.0006,0.0013129711151123,0.00104,0.109832048416138,0.108663,0.04779291152954099,0.046960000000000016
0.00106501579284668,0.000642,0.00129103660583496,0.000985,0.108887910842896,0.107934,0.046758890151977,0.045907
0.00105404853820801,0.000616999999999999,0.00136184692382812,0.001061,0.110244035720825,0.108973,0.045573949813842995,0.044612
0.00101494789123535,0.000589999999999999,0.00127792358398438,0.000989000000000002,0.110496997833252,0.109227,0.045608997344970995,0.04498999999999999
0.00104594230651855,0.000604,0.00124096870422363,0.000968,0.110107183456421,0.109276,0.04437589645385699,0.043378000000000014
Average,0.0010470867156982418,0.0006103,0.001278495788574218,0.0010019,0.11008560657501239,0.1090539,0.04578676223754859,0.0447244
