environment,cpu_time,size,position,factor
mariadb,0.0001135500000000178,100,1,
mariadb,0.00011469999999999536,150,2,101.01276970495586
mariadb,0.00012320000000001774,300,3,107.41063644291431
mariadb,0.0001255000000000006,50,4,101.86688311686896
mariadb,0.0001276000000000055,350,5,101.67330677291224
mariadb,0.00013199999999999323,400,6,103.44827586205922
cockroachdb,0.0001375499999999863,350,7,104.20454545454041
mariadb,0.00014159999999999173,250,8,102.94438386041864
postgres,0.00014925000000001742,50,9,105.40254237289982
mariadb,0.00015625000000002442,200,10,104.69011725293547
postgres,0.00016290000000002136,300,11,104.25599999999737
cockroachdb,0.00017000000000000348,250,12,104.35850214854585
postgres,0.0001797500000000063,200,13,105.73529411764859
cockroachdb,0.0001799500000000398,200,14,100.11126564675021
postgres,0.00018280000000001073,100,15,101.58377327033637
cockroachdb,0.00018450000000003186,50,16,100.92997811817344
cockroachdb,0.00018499999999999073,300,17,100.27100271000475
postgres,0.00018820000000002723,400,18,101.72972972974954
postgres,0.0001886999999999861,350,19,100.26567481400575
cockroachdb,0.00019085000000002017,150,20,101.13937466880458
postgres,0.00019845000000001667,250,21,103.9821849620098
cockroachdb,0.00021299999999996322,100,22,107.33182161750835
cockroachdb,0.00024195000000001854,400,23,113.59154929580298
postgres,0.000253200000000009,150,24,104.64972101673469
neo4j,0.0006922499999999498,50,25,273.4004739336198
neo4j,0.0007027500000000853,200,26,101.5167930661085
neo4j,0.000748549999999959,250,27,106.51725364637043
neo4j,0.0008048499999998571,350,28,107.52120766814524
neo4j,0.0008333000000000368,150,29,103.53482015284648
neo4j,0.0008801499999999685,100,30,105.62222488898712
neo4j,0.0008886499999999353,400,31,100.96574447536979
neo4j,0.0009184500000001261,300,32,103.35340122660135
xsb,0.0030870000000000003,50,33,336.10975012244285
xsb,0.0129465,100,34,419.3877551020408
xsb,0.0306185,150,35,236.50021241262115
xsb,0.0440275,200,36,143.7937848033052
xsb,0.08119950000000001,250,37,184.42905002555224
duckdb,0.08151975,50,38,100.39439898028928
xsb,0.085575,300,39,104.97456137929765
xsb,0.114304,350,40,133.57172071282503
xsb,0.1805335,400,41,157.94154185330348
duckdb,0.21093629999999997,100,42,116.84053098178451
duckdb,0.24134769999999997,150,43,114.41733831493204
duckdb,0.47911289999999995,200,44,198.51562703932956
duckdb,0.6397440999999999,250,45,133.52679504141923
duckdb,0.9005400499999999,300,46,140.7656670846984
duckdb,0.91371435,350,47,101.46293326987512
duckdb,1.44151855,400,48,157.764683240446
