LoadRulesRealTime,LoadRulesCPUTime,LoadRulesMaxRAM_MB,LoadFactsRealTime,LoadFactsCPUTime,LoadFactsMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WriteRealTime,WriteCPUTime,WriteMaxRAM_MB
0.00110507011413574,0.000642,0.0,0.000355958938598633,0.000185999999999999,0.0,5.10215759277344e-05,4.60000000000009e-05,13.859375,0.0004279613494873046,0.0002399999999999991,0.0
0.00104784965515137,0.000606999999999998,0.0,0.000336170196533203,0.000175000000000002,0.0,4.79221343994141e-05,4.39999999999989e-05,1.96875,0.00045704841613769493,0.0002520000000000001,10.3125
0.00106000900268555,0.000616999999999999,0.0,0.000339031219482422,0.000175999999999999,0.0,4.69684600830078e-05,4.30000000000014e-05,11.859375,0.00048518180847168023,0.00025099999999999764,0.0
0.00101208686828613,0.000587000000000001,0.0,0.000330924987792969,0.000171999999999999,0.0,4.69684600830078e-05,4.30000000000014e-05,1.96875,0.0013852119445800822,0.0002639999999999986,10.265625
0.00104403495788574,0.000594000000000001,0.0,0.00034785270690918,0.000181000000000001,0.0,4.91142272949219e-05,4.39999999999989e-05,11.71875,0.0004270076751708981,0.0002410000000000001,0.0
Average,0.0010538101196289058,0.0006093999999999999,0.0,0.0003419876098632813,0.000178,0.0,4.83989715576172e-05,4.40000000000003e-05,8.275,0.000636482238769532,0.0002495999999999991,4.115625
0.00104999542236328,0.000606000000000002,0.0,0.000346899032592773,0.000176999999999997,0.0,5.69820404052734e-05,4.90000000000004e-05,14.015625,0.0004529953002929686,0.0002339999999999986,0.0
0.00103998184204102,0.000608000000000001,0.0,0.000340938568115234,0.000177999999999998,0.0,5.00679016113281e-05,4.40000000000024e-05,13.5,0.0004668235778808599,0.0002499999999999986,0.0
0.0011749267578125,0.000659,0.0,0.00035405158996582,0.000184999999999998,0.0,5.19752502441406e-05,4.60000000000009e-05,14.0,0.00045490264892578136,0.00023900000000000012,0.0
0.0010831356048584,0.000625000000000001,0.0,0.000360012054443359,0.000178999999999999,0.0,6.103515625e-05,4.80000000000029e-05,11.9375,0.000430822372436523,0.00023699999999999812,0.0
0.00102496147155762,0.000594000000000001,0.0,0.000462055206298828,0.000213999999999999,0.0,5.57899475097656e-05,4.90000000000004e-05,11.65625,0.0004291534423828124,0.0002380000000000006,0.0
Average,0.001064205169677735,0.0006139000000000003,0.0,0.0003573894500732421,0.0001822999999999991,0.0,5.178451538085937e-05,4.5600000000000844e-05,10.6484375,0.0005417108535766605,0.00024459999999999917,2.0578125
