LoadRulesRealTime,LoadRulesCPUTime,LoadRulesMaxRAM_MB,LoadFactsRealTime,LoadFactsCPUTime,LoadFactsMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WriteRealTime,WriteCPUTime,WriteMaxRAM_MB
0.0010521411895752,0.000609999999999999,0.0,0.000311851501464844,0.000149,0.0,4.41074371337891e-05,2.69999999999992e-05,11.8125,0.0003340244293212889,0.00013199999999999982,1.140625
0.00112199783325195,0.000618,0.0,0.000326156616210938,0.000154000000000001,0.0,3.48091125488281e-05,2.89999999999978e-05,12.171875,0.00032210350036621094,0.0001320000000000022,0.0
0.00101995468139648,0.000587000000000001,0.0,0.000301122665405273,0.000139,0.0,3.00407409667969e-05,2.69999999999992e-05,12.296875,0.00031995773315429715,0.0001249999999999998,0.609375
0.0010380744934082,0.000591999999999999,0.0,0.000300884246826172,0.000140000000000001,0.0,3.21865081787109e-05,2.69999999999992e-05,12.34375,0.0003108978271484371,0.0001200000000000008,0.78125
0.00103402137756348,0.000595999999999999,0.0,0.00030207633972168,0.000140999999999999,0.0,3.09944152832031e-05,2.69999999999992e-05,12.953125,0.0003821849822998049,0.0001570000000000008,0.125
Average,0.0010532379150390622,0.0006005999999999996,0.0,0.00030841827392578145,0.0001446000000000002,0.0,3.442764282226562e-05,2.7399999999998914e-05,12.315625,0.00033383369445800777,0.0001332000000000007,0.53125
0.00121903419494629,0.000684999999999998,0.0,0.000329017639160156,0.000150000000000001,0.0,4.69684600830078e-05,2.80000000000002e-05,13.859375,0.0003159046173095702,0.00011599999999999981,0.0
0.001068115234375,0.000608000000000001,0.0,0.000314950942993164,0.000149,0.0,3.40938568115234e-05,2.69999999999992e-05,12.0625,0.0003178119659423826,0.0001179999999999998,0.0
0.00101995468139648,0.000587000000000001,0.0,0.000322103500366211,0.000150999999999998,0.0,3.98159027099609e-05,3.40000000000028e-05,12.921875,0.0003321170806884771,0.0001189999999999962,0.0
0.00109291076660156,0.000633999999999999,0.0,0.000313043594360352,0.000144999999999999,0.0,3.50475311279297e-05,2.80000000000002e-05,13.8125,0.00031495094299316433,0.0001179999999999998,0.0
0.00101494789123535,0.000586,0.0,0.000298976898193359,0.000139999999999998,0.0,2.81333923339844e-05,2.50000000000007e-05,13.390625,0.00033783912658691363,0.0001230000000000003,0.0
Average,0.0010681152343749991,0.0006102999999999997,0.0,0.0003120183944702149,0.0001457999999999997,0.0,3.561973571777342e-05,2.7899999999999767e-05,12.7625,0.00032877922058105463,0.00012599999999999995,0.265625
