DatalogToCPPRealTime,DatalogToCPPCPUTime,DatalogToCPPMaxRAM_MB,CompileRealTime,CompileCPUTime,CompileMaxRAM_MB,InstanceLoadingRealTime,InstanceLoadingCPUTime,InstanceLoadingMaxRAM_MB,LoadingFactRealTime,LoadingFactCPUTime,LoadingFactMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WritingResultRealTime,WritingResultCPUTime,WritingResultMaxRAM_MB
0.008857708016876131,0.0001790000000028158,0.125,1.5052870840299875,0.4356639999999743,252.765625,0.000111209,0.00011,0.0,0.000650958,0.000421,0.0,0.000644292,0.000643,0.125,0.000321958,0.000321,0.0
0.00984466599766165,0.00015999999993709935,0.125,1.4743332919897512,0.43894699999998466,252.921875,0.000110042,0.000108,0.0,0.000353458,0.000354,0.0,0.000631875,0.000632,0.734375,0.00028825,0.000287,0.0
0.007903749996330589,0.00016900000002806337,0.734375,1.6108241670299321,0.4876799999999548,253.28125,0.000100666,0.0001,0.0,0.000340709,0.00034,0.0,0.000593959,0.000594,0.125,0.000270291,0.00027,0.0
0.008677042031195015,0.00014299999998002022,0.125,1.5085264170193113,0.43738999999993666,253.140625,0.000106375,0.000105,0.0,0.000331416,0.00033,0.0,0.000596209,0.000596,0.171875,0.000278792,0.000277,0.0
0.009101999981794506,0.00012500000002546585,0.125,1.5111690000048839,0.453096999999957,253.53125,0.000101583,0.0001,0.0,0.00033175,0.000331,0.0,0.000594375,0.000594,0.125,0.000276792,0.000276,0.0
Average,0.008877033204771578,0.00015519999999469292,0.246875,1.5220279920147732,0.4505555999999615,253.128125,0.00010597500000000001,0.00010460000000000001,0.0,0.00040165819999999996,0.00035520000000000007,0.0,0.000612142,0.0006118,0.25625,0.00028721659999999996,0.0002862,0.0
0.01714949996676296,0.004704000000003816,4.890625,1.9288762499927543,0.5673669999999902,252.6875,0.0,0.0,0.0,0.000424583,0.000295,0.0,0.00044025,0.000439,0.328125,0.000298709,0.000254,0.0
0.01850695803295821,0.005809999999996762,3.515625,2.2635526669910178,0.6803160000000048,246.828125,0.0,0.0,0.0,0.000260417,0.000261,0.0,0.000443875,0.000444,2.109375,0.000334208,0.00031,0.0
0.026632791035808623,0.0069000000000016826,2.703125,1.9493267920333892,0.5780100000000061,252.75,0.0,0.0,0.0,0.000258625,0.000259,0.0,0.00050425,0.000504,0.125,0.000255209,0.000255,0.0
0.01831854198826477,0.004785999999995738,2.6875,2.1874982499866746,0.6512160000000051,243.59375,0.0,0.0,0.0,0.000296708,0.000296,0.0,0.000438958,0.000438,0.53125,0.00023825,0.000238,0.0
0.017214457970112562,0.004778000000015936,2.78125,1.9734329170314595,0.6062459999999987,252.0625,0.0,0.0,0.0,0.000245917,0.000244,0.0,0.00043825,0.000438,0.125,0.000340083,0.00034,0.0
Average,0.0142207415017765,0.00277539999999874,1.78125,1.7912826836109161,0.5335932999999813,251.35625,5.298750000000001e-05,5.2300000000000004e-05,0.0,0.0003494541,0.0003131,0.0,0.0005326293000000001,0.0005322,0.45,0.0002902542,0.00028280000000000004,0.0
