LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.00131583213806152,0.000681999999999999,0.0657081604003906,0.059691,0.395893812179565,0.393993,0.05422925949096702,0.052315
0.00103998184204102,0.000589000000000001,0.0655598640441895,0.061199,0.398904085159302,0.396273,0.05637192726135204,0.05496899999999999
0.00102710723876953,0.000588,0.0662250518798828,0.060518,0.394831895828247,0.393228,0.07233619689941401,0.06165799999999999
0.00105786323547363,0.000609999999999999,0.0657172203063965,0.059752,0.396739959716797,0.394217,0.057595014572143,0.05522199999999999
0.00115585327148438,0.000647999999999999,0.0661699771881104,0.06078,0.400264024734497,0.397647,0.051094770431519,0.04975900000000005
0.00112295150756836,0.00067,0.0659189224243164,0.05994,0.397256135940552,0.394824,0.05579090118408203,0.05465900000000001
0.00114893913269043,0.000657,0.066338062286377,0.059946,0.39527702331543,0.393312,0.06091880798339799,0.057508000000000004
0.00102710723876953,0.000595,0.0662341117858887,0.060861,0.397194862365723,0.394768,0.052050113677978016,0.051234
0.00101995468139648,0.000588,0.0660290718078613,0.059998,0.39269495010376,0.391313,0.058305978775024025,0.056257999999999975
0.00104498863220215,0.000602,0.0659580230712891,0.059874,0.391646862030029,0.39045,0.05845308303832997,0.05583199999999999
Average,0.0010960578918457029,0.0006228999999999998,0.06598584651947023,0.060255899999999994,0.3960703611373902,0.3940025,0.05771460533142071,0.05494140000000001
