LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.00106096267700195,0.000611,0.0485379695892334,0.043542,0.246490001678467,0.245686,0.04377603530883803,0.04137199999999999
0.00103211402893066,0.000592000000000001,0.0480668544769287,0.043451,0.24634313583374,0.245409,0.041920661926269975,0.04072500000000001
0.00106310844421387,0.000607,0.0475559234619141,0.043146,0.24677300453186,0.245867,0.042011022567748996,0.04094300000000001
0.0010378360748291,0.000607,0.0478570461273193,0.043456,0.246701002120972,0.245641,0.04880094528198198,0.046679000000000026
0.00102901458740234,0.000604,0.0473189353942871,0.043151,0.247774124145508,0.246373,0.04364991188049297,0.04166799999999998
0.00107192993164062,0.000628,0.0480620861053467,0.043272,0.246625900268555,0.245718,0.04243707656860299,0.041296
0.000999212265014648,0.000592000000000001,0.0471179485321045,0.043376,0.246484041213989,0.245483,0.044081926345825,0.043028999999999984
0.00109696388244629,0.000612,0.0481240749359131,0.043359,0.246819972991943,0.245938,0.04247808456420901,0.041179999999999994
0.0010828971862793,0.000645,0.0477669239044189,0.043335,0.247668027877808,0.246488,0.043301820755003995,0.04230300000000001
0.00102782249450684,0.0006,0.0474731922149658,0.043093,0.246540784835815,0.245657,0.04337835311889701,0.04222300000000004
Average,0.001050186157226562,0.0006098000000000001,0.04778809547424316,0.04331809999999999,0.24682199954986567,0.24582600000000002,0.043583583831786996,0.04214179999999999
