LoadRulesRealTime,LoadRulesCPUTime,LoadRulesMaxRAM_MB,LoadFactsRealTime,LoadFactsCPUTime,LoadFactsMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WriteRealTime,WriteCPUTime,WriteMaxRAM_MB
0.00108194351196289,0.000625999999999998,0.0,0.000472068786621094,0.000151999999999999,0.0,0.000180959701538086,0.000165000000000002,13.5625,0.0019361972808837943,0.001681999999999998,0.0
0.00101208686828613,0.000589999999999999,0.0,0.000309944152832031,0.000143000000000001,0.0,0.00018310546875,0.000168000000000001,14.1875,0.00202393531799316,0.001738999999999999,0.0
0.00100898742675781,0.000585999999999998,0.0,0.000299930572509766,0.000140000000000001,0.0,0.000174999237060547,0.000161000000000001,11.671875,0.001903057098388673,0.001626999999999999,0.1875
0.00104904174804688,0.000593,0.0,0.000310897827148438,0.000143999999999998,0.0,0.00018310546875,0.00016,3.984375,0.0019259452819824201,0.001685,8.015625
0.00103306770324707,0.000602,0.0,0.000309944152832031,0.000144000000000002,0.0,0.000185012817382812,0.000161999999999999,12.03125,0.001840829849243168,0.0016310000000000012,0.0
Average,0.0010370254516601561,0.0005993999999999991,0.0,0.000340557098388672,0.0001446000000000002,0.0,0.000181436538696289,0.00016320000000000058,11.0875,0.0019259929656982432,0.0016727999999999992,1.640625
0.00101709365844727,0.000587999999999998,0.0,0.000613927841186523,0.000175999999999999,0.0,0.000178098678588867,0.000162000000000002,11.71875,0.0018897056579589829,0.001632999999999998,0.0
0.00101304054260254,0.000586,0.0,0.000308036804199219,0.000144999999999999,0.0,0.000181913375854492,0.000167,13.890625,0.0019710063934326176,0.001692,0.0
0.00111889839172363,0.000646999999999998,0.0,0.000313997268676758,0.000147999999999999,0.0,0.000180959701538086,0.000167,13.875,0.001975059509277344,0.0017159999999999999,0.0
0.0010530948638916,0.000604,0.0,0.00031590461730957,0.000150000000000001,0.0,0.000199079513549805,0.000177,11.796875,0.0018608570098876949,0.0016439999999999998,0.0
0.0010368824005127,0.000595999999999999,0.0,0.00032496452331543,0.000153,0.0,0.000187158584594727,0.000171000000000001,1.96875,0.0018649101257324232,0.001636999999999999,0.0
Average,0.0010424137115478522,0.0006017999999999991,0.0,0.00035796165466308596,0.0001494999999999999,0.0,0.00018343925476074218,0.00016600000000000062,10.86875,0.0019191503524780278,0.0016685999999999993,0.8203125
