LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,GroundRealTime,GroundCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.0,0.0,0.040000200271606445,0.05,0.14999985694885254,0.15,0.0,0.0,0.039999961853027344,0.03
0.0,0.0,0.04999995231628418,0.05,0.1399998664855957,0.13999999999999999,0.0,0.0,0.039999961853027344,0.03
0.0,0.0,0.04999995231628418,0.05,0.1399998664855957,0.15,0.009999990463256836,0.0,0.020000219345092773,0.03
0.0,0.0,0.04999995231628418,0.05,0.1399998664855957,0.13999999999999999,0.0,0.0,0.040000200271606445,0.04000000000000001
0.0,0.0,0.04999995231628418,0.05,0.15000009536743164,0.15,0.0,0.0,0.029999971389770508,0.03
0.0,0.0,0.04999995231628418,0.05,0.1400001049041748,0.13999999999999999,0.0,0.0,0.039999961853027344,0.03
0.0,0.0,0.039999961853027344,0.05,0.15000009536743164,0.15,0.009999990463256836,0.0,0.019999980926513672,0.04000000000000001
0.0,0.0,0.04999995231628418,0.05,0.15000009536743164,0.15,0.0,0.0,0.039999961853027344,0.03
0.0,0.0,0.04999995231628418,0.05,0.15000009536743164,0.15,0.009999990463256836,0.0,0.019999980926513672,0.03
0.0,0.0,0.04999995231628418,0.05,0.15000009536743164,0.15,0.0,0.0,0.039999961853027344,0.04000000000000001
Average,0.0,0.0,0.04799997806549072,0.049999999999999996,0.14600000381469727,0.14699999999999996,0.0029999971389770507,0.0,0.03300001621246338,0.03300000000000001
