LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.00103116035461426,0.000598,0.00471782684326172,0.003694,0.000681161880493164,0.000597,0.004130840301513676,0.0038560000000000005
0.00123500823974609,0.000683000000000001,0.0042729377746582,0.003691,0.000632047653198242,0.000594000000000001,0.0041790008544921875,0.0038769999999999994
0.00103497505187988,0.000595,0.00422310829162598,0.003633,0.000650882720947266,0.000622000000000001,0.004112243652343754,0.003816999999999999
0.00107812881469727,0.000618,0.00418591499328613,0.003731,0.000658988952636719,0.000622999999999999,0.004162073135375981,0.003852000000000001
0.00110197067260742,0.000635,0.0045020580291748,0.003865,0.000650882720947266,0.000612000000000001,0.004227161407470704,0.003904999999999999
0.00115299224853516,0.000663999999999998,0.00432395935058594,0.003867,0.000669956207275391,0.000628,0.0039379596710205095,0.0036550000000000003
0.00103902816772461,0.000601000000000001,0.0041968822479248,0.003637,0.000617027282714844,0.000579,0.004611968994140626,0.004052
0.00112414360046387,0.000650999999999999,0.00428485870361328,0.003646,0.000669002532958984,0.000623000000000002,0.004244089126586916,0.003884999999999998
0.00105404853820801,0.000607999999999999,0.0041508674621582,0.003625,0.000609159469604492,0.000578000000000002,0.0042119026184082075,0.003826999999999998
0.00107097625732422,0.000623999999999998,0.00432085990905762,0.003655,0.000658035278320312,0.000625999999999998,0.004025936126708989,0.0037240000000000016
Average,0.001092243194580079,0.0006276999999999996,0.004317927360534666,0.0037044,0.000649714469909668,0.0006082000000000004,0.004184317588806155,0.003845
