DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.4800000190734863,1.47,0.0,0.0,0.0964464,0.096421,5.63854,5.63675,0.0174307,0.017426
0.039999961853027344,0.03,1.4300000667572021,1.45,0.000114292,0.000113,0.0977215,0.097684,5.63507,5.6332,0.0173775,0.017361
0.039999961853027344,0.03,1.4600000381469727,1.45,0.0,0.0,0.0922216,0.091899,5.64072,5.63363,0.0171677,0.017164
0.039999961853027344,0.03,1.4500000476837158,1.46,0.0,0.0,0.0946725,0.093144,5.65011,5.64332,0.0171594,0.017149
0.039999961853027344,0.03,1.440000057220459,1.46,0.00011525,0.000115,0.0949652,0.094911,5.64337,5.6399,0.017187,0.017182
0.05000019073486328,0.03,1.4399998188018799,1.44,0.0,0.0,0.0922367,0.08982,5.63607,5.63181,0.0173617,0.017343
0.039999961853027344,0.03,1.4500000476837158,1.44,0.0,0.0,0.0955252,0.093036,5.6501,5.63922,0.0181247,0.018107
0.039999961853027344,0.03,1.4300000667572021,1.45,0.000125292,0.000123,0.0986163,0.098603,5.6545,5.6457,0.0171022,0.017098
0.039999961853027344,0.03,1.440000057220459,1.44,0.0,0.0,0.0955063,0.092939,5.64838,5.63682,0.0171029,0.017093
0.040000200271606445,0.03,1.4699997901916504,1.46,0.00011475,0.000114,0.0953677,0.094607,5.64921,5.63886,0.0170335,0.017031
Average,0.04100000858306885,0.030000000000000006,1.4490000009536743,1.452,4.69584e-05,4.6500000000000005e-05,0.09532794,0.0943064,5.644607000000001,5.637921,0.01730473,0.017295399999999995
