DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.4199998378753662,1.44,0.000125208,0.000124,0.00571021,0.00571,0.0270238,0.026548,0.00100963,0.00098
0.029999971389770508,0.03,1.4200000762939453,1.44,0.0,0.0,0.00571533,0.005714,0.0323386,0.032333,0.000986791,0.000984
0.039999961853027344,0.03,1.4300000667572021,1.46,0.000127,0.000126,0.00579171,0.005791,0.0318786,0.031837,0.000979,0.000977
0.040000200271606445,0.03,1.4199998378753662,1.44,0.000115,0.000115,0.00582683,0.005826,0.0320709,0.032067,0.000968917,0.000967
0.029999971389770508,0.03,1.4100000858306885,1.43,0.000129,0.000128,0.00581221,0.005811,0.0321163,0.03211,0.00100021,0.000999
0.039999961853027344,0.03,1.4199998378753662,1.45,0.000127208,0.000127,0.00565758,0.005657,0.0310805,0.031074,0.000978083,0.000977
0.039999961853027344,0.03,1.4200000762939453,1.44,0.000125917,0.000124,0.00561088,0.005609,0.0315429,0.031538,0.000980916,0.000979
0.039999961853027344,0.03,1.4099998474121094,1.43,0.000126,0.000126,0.00563812,0.005637,0.0316791,0.031674,0.000945417,0.000943
0.039999961853027344,0.03,1.4100000858306885,1.44,0.0,0.0,0.00355696,0.003556,0.0236083,0.023602,0.000856333,0.000856
0.039999961853027344,0.03,1.4199998378753662,1.44,0.000125375,0.000124,0.00578446,0.005784,0.0317628,0.031758,0.000985458,0.000983
Average,0.03799998760223389,0.030000000000000006,1.4179999589920045,1.4409999999999996,0.00010007079999999998,9.939999999999999e-05,0.005510428999999999,0.0055095000000000005,0.030510179999999998,0.0304541,0.0009690755000000001,0.0009644999999999999
