DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.13000011444091797,0.04,1.9499998092651367,1.68,0.0,0.0,0.00441146,0.004411,0.03199,0.031983,0.000983666,0.000983
0.039999961853027344,0.03,1.4200000762939453,1.44,0.0,0.0,0.00573683,0.005737,0.0324023,0.032397,0.000935,0.000935
0.04999995231628418,0.03,1.4200000762939453,1.45,0.0,0.0,0.00582517,0.005824,0.0326987,0.032691,0.00172696,0.001077
0.040000200271606445,0.03,1.429999828338623,1.45,0.0,0.0,0.0049995,0.004996,0.0297372,0.029719,0.000991209,0.000989
0.039999961853027344,0.03,1.4500000476837158,1.46,0.0,0.0,0.00551017,0.005509,0.0320697,0.032052,0.00166012,0.000998
0.039999961853027344,0.03,1.3999998569488525,1.42,0.0,0.0,0.00583675,0.005836,0.032658,0.032652,0.000984167,0.000983
0.039999961853027344,0.03,1.4200000762939453,1.44,0.0,0.0,0.00513321,0.005133,0.0324227,0.032404,0.00104437,0.001042
0.039999961853027344,0.03,1.4200000762939453,1.45,0.0,0.0,0.00519279,0.005192,0.0320999,0.032061,0.000963792,0.000963
0.040000200271606445,0.03,1.4199998378753662,1.43,0.0,0.0,0.005199,0.005198,0.0323527,0.032329,0.000923541,0.000921
0.039999961853027344,0.03,1.4200000762939453,1.43,0.000112708,0.000111,0.0066,0.0066,0.0346142,0.034607,0.000977041,0.000976
Average,0.05000002384185791,0.031000000000000007,1.474999976158142,1.4649999999999999,1.12708e-05,1.11e-05,0.005444488000000001,0.005443600000000001,0.03230454,0.0322895,0.0011189866,0.0009866999999999999
