DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.4300000667572021,1.44,0.000125291,0.000125,0.00080475,0.000803,0.00189717,0.001896,0.001668,0.001024
0.039999961853027344,0.03,1.4300000667572021,1.46,0.000126334,0.000125,0.000804834,0.000804,0.00187617,0.001876,0.00088175,0.000881
0.039999961853027344,0.03,1.4300000667572021,1.45,0.000124666,0.000124,0.000806292,0.000805,0.00189167,0.001891,0.00096175,0.00096
0.040000200271606445,0.03,1.4499998092651367,1.46,0.000125667,0.000124,0.000808875,0.000808,0.00190454,0.001898,0.00217438,0.001086
0.039999961853027344,0.03,1.4500000476837158,1.45,0.000124042,0.000123,0.000809667,0.00081,0.00189092,0.001891,0.000877125,0.000877
0.039999961853027344,0.03,1.4500000476837158,1.46,0.000125958,0.000125,0.000807459,0.000808,0.00189542,0.001895,0.000976083,0.000976
0.039999961853027344,0.03,1.4300000667572021,1.45,0.000125541,0.000125,0.000805958,0.000805,0.00188421,0.001885,0.000971,0.000971
0.039999961853027344,0.03,1.4600000381469727,1.47,0.00012575,0.000125,0.000812834,0.000813,0.00190163,0.001901,0.0009035,0.000903
0.039999961853027344,0.03,1.4500000476837158,1.47,0.000124417,0.000123,0.000817792,0.000817,0.00189108,0.00189,0.0009585,0.000957
0.039999961853027344,0.03,1.4300000667572021,1.46,0.000126,0.000126,0.000805667,0.000804,0.00189483,0.001894,0.00177783,0.001014
Average,0.039999985694885255,0.030000000000000006,1.4410000324249268,1.457,0.0001253666,0.0001245,0.0008084127999999999,0.0008077000000000001,0.001892764,0.0018917,0.0012149918,0.0009649
