LoadRulesRealTime,LoadRulesCPUTime,LoadRulesMaxRAM_MB,LoadFactsRealTime,LoadFactsCPUTime,LoadFactsMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WriteRealTime,WriteCPUTime,WriteMaxRAM_MB
0.00329399108886719,0.000637,0.0,0.000272989273071289,0.000116999999999999,0.0,1.9073486328125e-05,1.40000000000001e-05,13.90625,0.000300884246826172,9.999999999999991e-05,0.0
0.00102615356445312,0.000595,0.0,0.00026392936706543,0.000112999999999999,0.0,1.59740447998047e-05,1.20000000000016e-05,11.890625,0.00031089782714843734,0.00010199999999999939,0.234375
0.00100302696228027,0.000582000000000001,0.0,0.000265121459960938,0.000112000000000001,0.0,1.69277191162109e-05,1.19999999999981e-05,12.0,0.00029015541076660113,0.0001120000000000009,0.1875
0.00100898742675781,0.000586,0.0,0.000319957733154297,0.000129000000000001,0.0,1.59740447998047e-05,1.19999999999981e-05,11.546875,0.00028204917907714833,0.0001030000000000009,1.65625
0.00102090835571289,0.0006,0.0,0.00026702880859375,0.000112999999999999,0.0,1.59740447998047e-05,1.30000000000026e-05,11.578125,0.0002939701080322263,0.00010199999999999841,0.8125
Average,0.0014706134796142558,0.0006000000000000002,0.0,0.0002778053283691408,0.0001167999999999998,0.0,1.678466796875e-05,1.26000000000001e-05,12.184375,0.00029559135437011707,0.0001037999999999999,0.578125
0.00117802619934082,0.000599000000000002,0.0,0.000334978103637695,0.000125,0.0,1.71661376953125e-05,1.29999999999991e-05,13.375,0.0003387928009033205,0.0001039999999999999,0.0
0.00128793716430664,0.000658000000000002,0.0,0.00032496452331543,0.000123999999999999,0.0,1.69277191162109e-05,1.40000000000001e-05,13.875,0.0002951622009277341,9.999999999999991e-05,0.0
0.00116705894470215,0.000635,0.0,0.000309944152832031,0.000125,0.0,2.00271606445312e-05,1.49999999999977e-05,12.40625,0.0003790855407714848,0.00011900000000000231,0.0
0.00108695030212402,0.000605000000000001,0.0,0.000281095504760742,0.000116999999999999,0.0,2.00271606445312e-05,1.60000000000021e-05,13.40625,0.0003099441528320308,0.0001049999999999979,0.0
0.0010988712310791,0.000621,0.0,0.000333070755004883,0.000118,0.0,2.09808349609375e-05,1.69999999999997e-05,13.359375,0.0003530979156494145,0.0001099999999999993,0.0
Average,0.001317191123962401,0.0006118000000000007,0.0,0.0002973079681396485,0.0001192999999999997,0.0,1.790523529052733e-05,1.3799999999999919e-05,12.734375,0.000315403938293457,0.00010569999999999989,0.2890625
