Query: query1
1, 2
1, 3
1, 4
1, 5
1, 6
1, 7
1, 8
1, 9
1, 10
1, 11
1, 12
1, 13
1, 14
1, 15
1, 16
1, 17
1, 18
1, 19
1, 20
1, 21
1, 22
1, 23
1, 24
1, 25
1, 26
1, 27
1, 28
1, 29
1, 30
2, 4
2, 5
2, 6
2, 7
2, 8
2, 9
2, 10
2, 11
2, 12
2, 13
2, 14
2, 15
2, 16
2, 17
2, 18
2, 19
2, 20
2, 21
2, 22
2, 23
2, 24
2, 25
2, 26
2, 27
2, 28
2, 29
2, 30
3, 5
3, 6
3, 7
3, 10
3, 12
3, 13
3, 14
3, 16
3, 17
3, 19
3, 20
3, 22
3, 23
3, 24
3, 25
3, 26
3, 27
3, 28
3, 30
4, 11
4, 15
4, 21
4, 27
4, 30
4, 9
5, 6
5, 7
5, 10
5, 12
5, 13
5, 14
5, 16
5, 17
5, 19
5, 20
5, 22
5, 23
5, 24
5, 25
5, 26
5, 27
5, 28
5, 30
6, 28
6, 25
6, 23
6, 13
6, 12
7, 30
7, 10
9, 30
9, 27
9, 21
9, 15
9, 11
14, 30
14, 27
17, 26
17, 22
20, 28
20, 25
22, 26
25, 28
27, 30
