LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,GroundRealTime,GroundCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998,0.0,0.0,0.009999990463256836,0.0
0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998,0.0,0.0,0.010000228881835938,0.0
0.0,0.0,0.009999990463256836,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999990463256836,0.0
0.009999990463256836,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999990463256836,0.0
0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999990463256836,0.0
0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999990463256836,0.0
0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.010000228881835938,0.0
0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999990463256836,0.0
0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999990463256836,0.0
0.0,0.0,0.0,0.0,0.009999990463256836,0.009999999999999998,0.0,0.0,0.0,0.0
Average,0.0009999990463256836,0.0,0.0009999990463256836,0.0,0.0029999971389770507,0.009999999999999997,0.0,0.0,0.009000039100646973,0.0
