DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.3499999046325684,1.37,0.000127375,0.000126,0.00147479,0.001474,0.443903,0.443063,0.00677258,0.006767
0.039999961853027344,0.03,1.3499999046325684,1.37,0.000104958,0.000104,0.00120483,0.001205,0.440296,0.439461,0.00668742,0.006679
0.039999961853027344,0.03,1.3499999046325684,1.37,0.000126375,0.000126,0.00146971,0.001468,0.440012,0.439274,0.00673862,0.00671
0.039999961853027344,0.03,1.3499999046325684,1.37,0.000105,0.000105,0.00120388,0.001203,0.439975,0.439077,0.00667058,0.006655
0.040000200271606445,0.03,1.3499999046325684,1.37,0.00011775,0.000117,0.00146892,0.001468,0.439794,0.438947,0.00676329,0.006759
0.040000200271606445,0.03,1.3499999046325684,1.37,0.000117833,0.000117,0.00147658,0.001476,0.440363,0.439492,0.00669337,0.00668
0.039999961853027344,0.03,1.3500001430511475,1.37,0.000102042,0.000101,0.001207,0.001206,0.439086,0.438096,0.00679137,0.006791
0.039999961853027344,0.03,1.3500001430511475,1.37,0.000103167,0.000103,0.00120658,0.001205,0.439378,0.438461,0.00677908,0.006729
0.039999961853027344,0.03,1.3500001430511475,1.37,0.000117917,0.000117,0.0014645,0.001463,0.439691,0.438893,0.00668762,0.006687
0.039999961853027344,0.03,1.3600001335144043,1.37,0.000105417,0.000105,0.00120587,0.001205,0.439358,0.438428,0.00682808,0.006827
Average,0.04000000953674317,0.030000000000000006,1.3509999990463257,1.3700000000000003,0.00011278340000000001,0.0001121,0.001338266,0.0013373,0.44018560000000007,0.4393192,0.006741201,0.0067284
