DatalogToCPPRealTime,DatalogToCPPCPUTime,DatalogToCPPMaxRAM_MB,CompileRealTime,CompileCPUTime,CompileMaxRAM_MB,InstanceLoadingRealTime,InstanceLoadingCPUTime,InstanceLoadingMaxRAM_MB,LoadingFactRealTime,LoadingFactCPUTime,LoadingFactMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WritingResultRealTime,WritingResultCPUTime,WritingResultMaxRAM_MB
0.00888954201946035,0.008919999999989159,0.125,1.456814332981594,0.417041999999924,253.421875,0.000121917,0.00012,0.0,0.00050125,0.000341,0.0,0.0,0.0,1.40625,0.000161333,0.00016,0.0
0.008516333007719368,0.0001469999999699212,0.125,1.4533989170449786,0.4183229999999867,252.75,0.000100417,0.0001,0.0,0.000275291,0.000275,0.0,0.0,0.0,0.359375,0.000191958,0.000192,0.0
0.01029537501744926,0.00014099999998506973,0.125,1.6280947499908507,0.4669810000000325,253.3125,0.0,0.0,0.0,0.000211833,0.000211,0.0,0.0,0.0,0.125,0.000175791,0.000166,0.0
0.009559584024827927,0.00013400000000274304,0.125,1.5057647920330055,0.43343800000002375,253.609375,0.00010125,0.0001,0.0,0.000272917,0.000272,0.0,0.0,0.0,0.125,0.000213334,0.000212,0.0
0.008702708000782877,0.0001539999999522479,0.125,1.489325541013386,0.4335609999999406,253.0,0.0,0.0,0.0,0.000263667,0.000263,0.0,0.0,0.0,0.515625,0.00105304,0.000256,0.0
Average,0.009192708414047956,0.0018991999999798282,0.125,1.5066796666127629,0.4338689999999815,253.21875,6.471680000000001e-05,6.400000000000001e-05,0.0,0.0003049916,0.0002724,0.0,0.0,0.0,0.50625,0.0003590912,0.00019719999999999997,0.0
0.010369540948886424,0.00014499999998918156,0.125,1.5191704999888316,0.47057000000000926,243.25,0.000108959,0.000108,0.0,0.000490583,0.000307,0.0,0.0,0.0,0.703125,0.00013925,0.000138,0.0
0.00807079195510596,0.00027799999999444935,0.125,1.433203374966979,0.4530030000000096,252.859375,0.0,0.0,0.0,0.000191833,0.000191,0.0,0.0,0.0,0.734375,0.000155042,0.000156,0.0
0.007902292010840029,0.0009930000000082373,0.125,1.4732848749845289,0.46124799999999766,254.21875,0.0,0.0,0.0,0.000247125,0.000246,0.0,0.0,0.0,0.21875,0.0001995,0.0002,0.0
0.008948375005275011,0.0005199999999945248,0.125,1.431065500015393,0.4350680000000011,252.828125,0.0,0.0,0.0,0.000259334,0.000258,0.0,0.0,0.0,0.6875,0.000212875,0.000211,0.0
0.007556959055364132,0.0003489999999999327,0.140625,1.4231747500016354,0.118622000000002,123.71875,0.000105792,0.000104,0.0,0.000283416,0.000283,0.0,0.0,0.0,0.125,0.000235208,0.000234,0.0
Average,0.008881150104571134,0.0011780999999885466,0.1265625,1.4813297333021183,0.4107855999999927,239.296875,5.3833500000000006e-05,5.3200000000000006e-05,0.0,0.0002997249,0.0002647,0.0,0.0,0.0,0.5,0.0002737331,0.00019250000000000002,0.0
