Query: query1
1, 2
1, 3
1, 4
1, 5
1, 6
1, 7
1, 8
1, 9
1, 10
1, 11
1, 12
1, 13
1, 14
1, 15
1, 16
1, 17
1, 18
1, 19
1, 20
1, 21
1, 22
1, 23
1, 24
1, 25
1, 26
1, 27
1, 28
1, 29
1, 30
1, 31
2, 4
2, 5
2, 8
2, 9
2, 10
2, 11
2, 16
2, 17
2, 18
2, 19
2, 20
2, 21
2, 22
2, 23
3, 6
3, 7
3, 12
3, 13
3, 14
3, 15
3, 24
3, 25
3, 26
3, 27
3, 28
3, 29
3, 30
3, 31
4, 18
4, 19
4, 16
4, 17
4, 9
4, 8
5, 22
5, 23
5, 20
5, 21
5, 11
5, 10
6, 26
6, 27
6, 24
6, 25
6, 13
6, 12
7, 30
7, 31
7, 28
7, 29
7, 15
7, 14
8, 17
8, 16
9, 19
9, 18
10, 21
10, 20
11, 23
11, 22
12, 25
12, 24
13, 27
13, 26
14, 29
14, 28
15, 31
15, 30
