DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.4000000953674316,1.42,0.0,0.0,0.000564708,0.000427,0.0,0.0,0.000229083,0.000229
0.039999961853027344,0.03,1.4099998474121094,1.43,0.0,0.0,0.00045125,0.000451,0.0,0.0,0.000232708,0.000231
0.039999961853027344,0.03,1.4200000762939453,1.45,0.0,0.0,0.000454458,0.000454,0.0,0.0,0.000212375,0.000211
0.039999961853027344,0.039999999999999994,1.3999998569488525,1.43,0.0,0.0,0.000508208,0.000507,0.000104167,0.000104,0.000238792,0.000238
0.039999961853027344,0.03,1.4000000953674316,1.43,0.0,0.0,0.000451666,0.000451,0.0,0.0,0.00022375,0.000223
0.039999961853027344,0.03,1.4100000858306885,1.43,0.0,0.0,0.000503375,0.000502,0.00010375,0.000104,0.000254209,0.000253
0.039999961853027344,0.03,1.4000000953674316,1.42,0.0,0.0,0.000519084,0.000518,0.000103292,0.000102,0.00025175,0.000251
0.039999961853027344,0.03,1.4200000762939453,1.44,0.0,0.0,0.000458417,0.000458,0.0,0.0,0.000220084,0.00022
0.039999961853027344,0.03,1.4199998378753662,1.45,0.0,0.0,0.000510083,0.000509,0.000103875,0.000103,0.000259125,0.000258
0.039999961853027344,0.03,1.4000000953674316,1.42,0.0,0.0,0.000506083,0.000506,0.0001025,0.000101,0.000246167,0.000245
Average,0.039999961853027344,0.031000000000000007,1.4080000162124633,1.432,0.0,0.0,0.0004927331999999999,0.00047829999999999997,5.1758399999999996e-05,5.14e-05,0.00023680429999999999,0.0002359
