DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.4100000858306885,1.43,0.000124875,0.000124,0.001092,0.001092,0.000572083,0.000572,0.000407416,0.000406
0.039999961853027344,0.03,1.4000000953674316,1.42,0.000125709,0.000124,0.00110208,0.001101,0.00056925,0.000567,0.000404958,0.000404
0.039999961853027344,0.03,1.4300000667572021,1.46,0.000125458,0.000124,0.00109267,0.001092,0.00056825,0.000567,0.000396,0.000395
0.039999961853027344,0.03,1.4200000762939453,1.44,0.000126917,0.000126,0.00110342,0.001102,0.000571459,0.00057,0.000399042,0.000398
0.039999961853027344,0.03,1.4100000858306885,1.43,0.00012525,0.000124,0.00109442,0.001093,0.000573333,0.000572,0.000402,0.000401
0.039999961853027344,0.03,1.4199998378753662,1.44,0.000116625,0.000116,0.00109125,0.00109,0.000569166,0.000568,0.000406917,0.000406
0.039999961853027344,0.03,1.4100000858306885,1.43,0.000124958,0.000125,0.00109312,0.001092,0.000568708,0.000569,0.000411875,0.000411
0.040000200271606445,0.03,1.4099998474121094,1.44,0.00012525,0.000124,0.00109588,0.001095,0.000573167,0.000572,0.000406459,0.000406
0.039999961853027344,0.03,1.4700000286102295,1.49,0.000139917,0.000139,0.00126317,0.001262,0.0005805,0.00058,0.000373541,0.000373
0.039999961853027344,0.03,1.440000057220459,1.45,0.000139125,0.000138,0.00125883,0.001258,0.000572,0.000571,0.00041825,0.000417
Average,0.039999985694885255,0.030000000000000006,1.422000026702881,1.4429999999999998,0.0001274084,0.00012639999999999998,0.001128684,0.0011277000000000001,0.0005717916,0.0005708,0.00040264580000000003,0.00040169999999999995
