DatalogToCPPRealTime,DatalogToCPPCPUTime,CompileRealTime,CompileCPUTime,InstanceLoadingRealTime,InstanceLoadingCPUTime,LoadingFactRealTime,LoadingFactCPUTime,QueryRealTime,QueryCPUTime,WritingResultRealTime,WritingResultCPUTime
0.039999961853027344,0.03,1.4700000286102295,1.49,0.0,0.0,0.000333333,0.000333,0.000839042,0.000839,0.000512792,0.000513
0.039999961853027344,0.03,1.4900000095367432,1.49,0.000116208,0.000115,0.000466083,0.000465,0.00117921,0.001178,0.000677792,0.000676
0.039999961853027344,0.03,1.5099999904632568,1.53,0.000123958,0.000122,0.00049475,0.000494,0.00132521,0.001324,0.000726,0.000724
0.039999961853027344,0.03,1.4500000476837158,1.47,0.000100041,0.0,0.000401125,0.0004,0.00101342,0.001013,0.000592459,0.000592
0.039999961853027344,0.03,1.440000057220459,1.46,0.000126083,0.000126,0.000507583,0.000507,0.00132154,0.001322,0.000718958,0.000718
0.039999961853027344,0.03,1.440000057220459,1.46,0.000109292,0.000108,0.00042425,0.000423,0.00108588,0.001086,0.00133283,0.000714
0.040000200271606445,0.03,1.4499998092651367,1.47,0.0,0.0,0.000316583,0.000315,0.000809834,0.00081,0.000432209,0.000431
0.039999961853027344,0.03,1.5099999904632568,1.53,0.00011275,0.000112,0.000446666,0.000447,0.00117479,0.001174,0.00067575,0.000676
0.039999961853027344,0.03,1.4500000476837158,1.48,0.0001275,0.000128,0.000499375,0.000499,0.00131617,0.001316,0.000722625,0.000721
0.040000200271606445,0.03,1.4499998092651367,1.47,0.00012525,0.000124,0.000498458,0.000497,0.00126196,0.001261,0.000654208,0.000653
Average,0.04000000953674317,0.030000000000000006,1.4659999847412108,1.4849999999999999,9.41082e-05,8.35e-05,0.0004388206,0.000438,0.0011327056000000001,0.0011323,0.0007045623,0.0006418
