LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.00101017951965332,0.000588999999999999,0.000808954238891602,0.000210999999999999,5.38825988769531e-05,4.90000000000004e-05,0.0005362033843994138,0.00032200000000000165
0.000997066497802734,0.000585,0.000379085540771484,0.000182,5.29289245605469e-05,4.99999999999997e-05,0.0006010532379150392,0.0003070000000000003
0.00101089477539062,0.000591,0.000323057174682617,0.000171000000000001,5.29289245605469e-05,4.89999999999987e-05,0.0004882812500000001,0.0002960000000000013
0.00100302696228027,0.000587000000000001,0.000385046005249023,0.000187,5.19752502441406e-05,4.79999999999994e-05,0.0005288124084472654,0.00031800000000000063
0.00101613998413086,0.000586,0.000379085540771484,0.000187,5.19752502441406e-05,4.90000000000004e-05,0.0005052089691162114,0.00029999999999999965
0.00101685523986816,0.000589000000000001,0.000378131866455078,0.000182999999999999,5.38825988769531e-05,4.90000000000004e-05,0.0004942417144775388,0.0002979999999999996
0.0010368824005127,0.000604,0.00038909912109375,0.000187,5.48362731933594e-05,4.90000000000004e-05,0.0004911422729492186,0.0002959999999999996
0.00108194351196289,0.000626,0.000325918197631836,0.000173999999999999,5.60283660888672e-05,4.99999999999997e-05,0.0004959106445312498,0.0002989999999999993
0.00103187561035156,0.000598,0.000379085540771484,0.000188000000000001,5.69820404052734e-05,5.2e-05,0.0005080699920654296,0.000298000000000001
0.00111699104309082,0.000668,0.000323057174682617,0.000170999999999999,5.41210174560547e-05,5.10000000000007e-05,0.0004978179931640623,0.00029900000000000033
Average,0.0010321855545043935,0.0006023000000000003,0.0004070520401000975,0.00018409999999999979,5.3954124450683596e-05,4.959999999999997e-05,0.0005146741867065429,0.0003033000000000003
