LoadRulesRealTime,LoadRulesCPUTime,LoadFactsRealTime,LoadFactsCPUTime,QueryRealTime,QueryCPUTime,WriteRealTime,WriteCPUTime
0.00103211402893066,0.00059,0.000458955764770508,0.000243999999999999,0.00020289421081543,0.000189,0.0010643005371093698,0.000643999999999999
0.00119400024414062,0.000674000000000001,0.000422000885009766,0.00025,0.000214099884033203,0.000205999999999998,0.0008330345153808569,0.000623000000000002
0.00104904174804688,0.000619999999999999,0.000391960144042969,0.000227,0.000201940536499023,0.000191,0.0009331703186035169,0.000704
0.00105404853820801,0.000612999999999999,0.000468969345092773,0.000255,0.000200986862182617,0.000194000000000001,0.001000881195068363,0.00074
0.00103902816772461,0.000609999999999999,0.000453948974609375,0.000240000000000001,0.000198125839233398,0.000190999999999998,0.000887870788574222,0.000646000000000001
0.00102806091308594,0.000595999999999999,0.000452995300292969,0.000242000000000001,0.000198841094970703,0.000188999999999998,0.0008583068847656271,0.000648000000000001
0.00125503540039062,0.000608999999999998,0.000458002090454102,0.000226000000000001,0.000195980072021484,0.000189000000000002,0.000888109207153316,0.000639999999999998
0.00104618072509766,0.000602999999999999,0.000383853912353516,0.000225000000000001,0.000199079513549805,0.000192000000000001,0.0008606910705566451,0.000636999999999999
0.00102901458740234,0.0006,0.000453948974609375,0.000239,0.000199079513549805,0.000193,0.000859022140502925,0.000646000000000001
0.00103282928466797,0.000594000000000001,0.000478982925415039,0.00026,0.000210046768188477,0.000203,0.000823974609375003,0.0006240000000000011
Average,0.001075935363769531,0.0006108999999999995,0.00044236183166503925,0.00024080000000000027,0.0002021074295043945,0.0001936999999999998,0.0009009361267089845,0.0006552000000000001
