LoadRulesRealTime,LoadRulesCPUTime,LoadRulesMaxRAM_MB,LoadFactsRealTime,LoadFactsCPUTime,LoadFactsMaxRAM_MB,QueryRealTime,QueryCPUTime,QueryMaxRAM_MB,WriteRealTime,WriteCPUTime,WriteMaxRAM_MB
0.00101399421691895,0.000591000000000001,0.0,0.000269889831542969,0.000114,0.0,1.19209289550781e-05,9.99999999999959e-06,12.15625,0.00028300285339355485,6.499999999999911e-05,0.234375
0.00100994110107422,0.000588999999999999,0.0,0.00026702880859375,0.000113000000000002,0.0,1.09672546386719e-05,8.99999999999859e-06,11.75,0.00025105476379394515,6.40000000000015e-05,0.1875
0.00104784965515137,0.000591000000000001,0.0,0.000384092330932617,0.000115000000000001,0.0,1.19209289550781e-05,8.99999999999859e-06,12.203125,0.00024104118347167988,6.600000000000181e-05,0.203125
0.00100207328796387,0.000582000000000001,0.0,0.000265121459960938,0.000112999999999999,0.0,1.09672546386719e-05,9.00000000000206e-06,11.75,0.0002350807189941401,6.499999999999734e-05,0.0
0.00100111961364746,0.000583,0.0,0.000262975692749023,0.000112000000000001,0.0,1.09672546386719e-05,7.99999999999759e-06,12.296875,0.00024700164794921913,6.500000000000081e-05,0.0
Average,0.001014995574951174,0.0005872000000000004,0.0,0.00028982162475585935,0.00011340000000000062,0.0,1.134872436523438e-05,8.999999999999285e-06,12.03125,0.00025143623352050785,6.500000000000012e-05,0.125
0.00108098983764648,0.000631,0.0,0.000301122665405273,0.000128,0.0,1.59740447998047e-05,1.10000000000006e-05,13.875,0.00030493736267089833,6.600000000000011e-05,0.0
0.0010979175567627,0.000623000000000002,0.0,0.000282049179077148,0.000119999999999999,0.0,1.50203704833984e-05,1.10000000000006e-05,13.859375,0.0003068447113037106,7.099999999999991e-05,0.0
0.00112605094909668,0.000652,0.0,0.000283956527709961,0.000122000000000001,0.0,1.31130218505859e-05,9.99999999999959e-06,13.40625,0.00028896331787109413,6.600000000000011e-05,0.0
0.00119304656982422,0.000664999999999999,0.0,0.000282049179077148,0.000121,0.0,1.31130218505859e-05,1.10000000000006e-05,11.84375,0.00025582313537597613,6.19999999999995e-05,0.0
0.00110816955566406,0.000632999999999998,0.0,0.0002899169921875,0.000125,0.0,1.69277191162109e-05,1.30000000000026e-05,13.90625,0.0002651214599609371,6.39999999999963e-05,0.0
Average,0.001068115234375001,0.0006140000000000002,0.0,0.00028882026672363267,0.0001183000000000003,0.0,1.308917999267577e-05,1.0100000000000039e-05,12.7046875,0.00026788711547851555,6.539999999999967e-05,0.0625
